campaign_id,brand,industry,target,city,budget,duration_days,selected_panels,performance_score,estimated_reach,conversion_proxy
05b6b26b-3d25-461e-ac85-b250a658321a,Bellea,banque,grand public,Toulouse,160134,29,292,70.65,3298509,42.96
be848678-a01e-4f34-ad75-2323e9e5af8b,Fresh&Go,automobile,CSP+,Nantes,279743,30,243,62.81,629503,80.66
dfb2b3d8-49ca-4714-bfa0-b7824ff486b2,Fresh&Go,beauté,grand public,Toulouse,227542,7,278,46.52,2900747,25.59
c04431b9-e7ed-4402-8495-7f8adf7d4a9a,Luxeor,beauté,familles,Paris,63576,4,67,50.43,2214150,78.79
4a12d52b-7117-4769-bc55-a12440d46442,Fresh&Go,santé,familles,Marseille,285784,23,127,71.75,2640886,61.65
d1db4524-91be-4b63-84c8-3ef22e980ca7,Luxeor,sport,grand public,Toulouse,308846,20,44,67.23,2311702,113.29
be932c44-a27a-45c6-94ec-08d74e75950e,AutoMotion,automobile,étudiants,Marseille,102578,30,108,96.42,95549,161.03
65363b34-4bdd-4995-846c-f9c1ebda85c1,Luxeor,retail,familles,Toulouse,139584,11,343,94.78,1154468,62.42
623bb0d4-ee2f-4a58-90c8-3b561fd00602,Fresh&Go,food,grand public,Bordeaux,485226,10,229,84.33,1563500,44.43
36a62006-7e66-4844-aba5-6f54a800cf36,AutoMotion,luxe,étudiants,Bordeaux,43521,11,456,90.89,2449769,83.72
9fea958b-cde3-438e-892e-8d4cee6ba1f3,Carrefour Bio,sport,touristes,Lille,67485,30,320,93.26,52219,83.48
be41cfa8-d13a-4ee4-852c-1df5b22aff88,Bellea,banque,jeunes actifs,Paris,113460,11,475,96.36,450961,115.21
3feca7f2-8525-4776-8b0f-e0c98b1e80b2,Bellea,automobile,grand public,Bordeaux,227761,31,106,82.62,2374179,60.73
51792f3d-881c-45c5-81f3-57d9be0d074a,Bellea,retail,familles,Paris,457281,4,309,86.83,2155167,67.51
4f625c22-4b89-41e2-978a-70c5ef811d36,Bellea,luxe,touristes,Lyon,385486,26,285,51.63,2783221,65.97
7dd9fcd6-9042-4af1-8027-94a04c0932bf,Bellea,sport,étudiants,Lyon,84477,4,174,50.73,2563467,43.63
e16a7cab-4257-4d03-af26-4c5b29aa50e9,Fresh&Go,beauté,étudiants,Paris,226671,32,340,83.69,3060395,141.78
01142c3c-6d57-4b88-851d-8fbdbc012e08,Carrefour Bio,automobile,CSP+,Toulouse,302692,29,530,73.46,594788,51.82
c0d39de4-a57c-4732-9784-aae86cd25913,Bellea,banque,familles,Toulouse,124967,3,226,91.54,253242,60.48
4bdba851-fe4f-409c-a1bf-509d56a9080c,Luxeor,automobile,familles,Bordeaux,80732,25,427,86.56,379810,93.26
65e1788b-32ec-4c4d-827e-e03b7a4487f6,Maison Nova,food,jeunes actifs,Lyon,357883,21,24,49.59,302672,35.72
61babc13-2972-4a60-bbdf-35158f0eed7c,TechNova,retail,étudiants,Nantes,190243,18,580,81.57,247603,90.07
c203e2a3-aa64-4b4f-a396-7699029ec2f6,UrbanFit,automobile,CSP+,Lille,223866,9,493,93.73,255945,48.45
5a1bdeaa-5cc8-4102-b9b0-24f855930420,Carrefour Bio,tech,touristes,Toulouse,132980,24,145,85.9,1935764,141.4
d88ae292-64f9-43e4-87a8-a5df8a4ebcf1,UrbanFit,luxe,touristes,Paris,81780,3,353,68.59,2475523,52.4
e51d320f-c6a6-4f5f-9db4-1ba88ec003d9,Carrefour Bio,sport,étudiants,Toulouse,181931,4,41,84.45,2391824,62.47
c2da351c-f657-4676-a762-ca87eac91762,AutoMotion,santé,touristes,Nantes,7357,38,113,71.71,1362325,68.45
1334a84d-7c63-4217-898c-27e56cb94841,Maison Nova,automobile,jeunes actifs,Bordeaux,115555,5,30,47.92,1126623,61.84
ade17346-9be3-4034-804b-654ca61b4088,TechNova,retail,jeunes actifs,Lyon,6858,29,144,51.85,3050230,82.74
d9f33f99-0bf4-4236-b75d-c6c3e4880464,Maison Nova,santé,étudiants,Paris,499167,38,511,82.05,2669351,78.12
53425b3b-3c6d-4b38-b8a1-2e6be1167154,UrbanFit,tech,familles,Marseille,349017,21,202,52.9,1063209,89.34
0783ead9-ec94-4e79-85f0-e800c058ab1e,AutoMotion,luxe,jeunes actifs,Nantes,80179,20,567,79.03,739553,102.99
72556e83-21d7-436b-bc28-5f6cab91fd2d,AutoMotion,automobile,touristes,Toulouse,421808,13,478,69.8,2933284,59.07
a6298850-471a-4ab3-9a64-5a59548c56c2,Fresh&Go,food,CSP+,Bordeaux,317915,31,404,50.37,3049400,83.02
31e1733a-17f4-4d1d-9b57-4675c69b1d7f,Luxeor,luxe,grand public,Paris,318916,41,303,59.94,629661,93.56
1e3c7edf-d7ef-4ba6-ad6c-5dea88701fbf,UrbanFit,retail,familles,Toulouse,180101,20,357,90.5,905804,153.26
8b668d77-770d-4e1f-b58a-4dbe7c97b721,Fresh&Go,retail,jeunes actifs,Marseille,305605,31,390,59.85,3087853,39.36
a6e114fe-a824-4015-857e-77fac7742425,UrbanFit,food,grand public,Lille,149306,31,139,94.77,1849960,72.97
394879c5-aea0-416e-bab8-a3cf1ac22c7a,Fresh&Go,santé,CSP+,Lille,175357,8,533,67.73,318466,54.18
8d880c89-54bd-476d-82ad-c12c1baf3165,Carrefour Bio,sport,grand public,Lille,23226,39,437,77.86,3482862,126.09
35eb9e89-7ff4-4705-80b1-9a2641c676f3,AutoMotion,automobile,CSP+,Nantes,376282,35,587,80.27,3321151,129.25
d53bd6a3-2741-4cf1-b113-9c4cfc3aa938,Luxeor,banque,familles,Nantes,248763,10,327,72.09,1859293,115.68
d72271a6-c194-4013-be2d-5abc5fa66ad7,Maison Nova,luxe,familles,Toulouse,476618,4,592,89.41,319041,144.32
ccb1c995-57d5-4ba9-a6d8-f2665e99340d,AutoMotion,santé,CSP+,Paris,490364,4,539,97.37,788492,49.92
ddf8bfa9-32b8-4b5b-8f50-3959847795e5,TechNova,banque,touristes,Lille,140957,21,551,86.91,2419425,114.68
8b86a3a1-3451-44b4-90c4-95c4f4834617,Carrefour Bio,tech,touristes,Bordeaux,310683,24,297,92.9,3373880,150.7
7f1f5674-4053-421a-92bc-9de3e927931f,Carrefour Bio,beauté,grand public,Nantes,176604,37,476,97.67,840866,126.62
09e2225f-9483-43d7-87a7-f5191f1177f8,Carrefour Bio,banque,touristes,Lyon,126367,25,363,53.73,502772,49.51
aa3d1d06-728f-4990-b235-6d442cdd5dc1,Fresh&Go,luxe,grand public,Lyon,169301,29,393,48.33,2981199,81.84
beaeffa8-d7ba-4c9b-a40e-32d417bf5d0a,Fresh&Go,beauté,jeunes actifs,Toulouse,145105,13,540,78.96,1688818,46.3
ad3f5d31-816e-4729-b1c3-73e090496020,Luxeor,sport,touristes,Paris,31586,36,155,82.2,1019135,122.89
72244d59-10f0-47db-a6cc-3472487566b7,Bellea,food,CSP+,Bordeaux,70516,43,599,85.52,3333572,92.0
2924fdc9-7176-4443-8350-7af3d91c8dad,AutoMotion,luxe,familles,Lyon,126314,3,505,55.26,707397,82.01
eff18ff8-c647-4542-84a5-70551228327b,Luxeor,food,familles,Lyon,494978,31,538,67.21,3376994,108.02
01d53a12-ea87-4dc4-8f83-f82d804d33b9,AutoMotion,automobile,CSP+,Toulouse,71626,10,350,70.27,846095,91.73
7c9b0573-5819-4dcc-ab0c-06665d31256e,AutoMotion,retail,CSP+,Bordeaux,51531,34,353,82.79,229522,98.01
adc8f37d-4e10-4724-8080-f747ce3c946a,AutoMotion,automobile,CSP+,Marseille,223082,22,384,60.12,2955500,30.74
41f5d2b2-2838-4c18-99a6-8db735ccfa78,Bellea,tech,jeunes actifs,Bordeaux,444274,9,350,76.4,873249,62.64
9b712d21-693f-407a-b9d0-2933f40b086d,AutoMotion,santé,jeunes actifs,Toulouse,447361,37,551,97.42,2855631,52.01
6b9a47f6-8c06-4c72-aa28-8edb16c293de,Maison Nova,santé,jeunes actifs,Paris,203472,34,449,46.83,3371445,29.06
6c0bb926-003d-4792-95db-567e213716d3,Bellea,santé,grand public,Bordeaux,260078,14,84,58.94,697318,59.62
86a560d0-99d3-46d9-b05c-285010bcfdd5,Carrefour Bio,sport,familles,Paris,267015,11,119,73.85,3299330,119.25
cb1d16f0-2593-4e40-95f1-1a8be11963c5,TechNova,retail,familles,Bordeaux,275284,5,596,69.57,2184550,95.2
1a20a87a-fa6c-4495-9686-4ddfc91df708,Carrefour Bio,luxe,grand public,Bordeaux,269334,13,209,59.64,1243207,80.09
fb9c1daf-9f7d-4f57-bf84-0f8aed21f2ba,TechNova,sport,CSP+,Bordeaux,418624,16,429,53.66,458544,55.78
f30eed90-6665-4461-9a78-bae91938220e,Carrefour Bio,retail,CSP+,Marseille,237976,36,140,61.76,2167133,42.53
f96c40a4-1bae-47c7-805f-36d89c1a85f0,Maison Nova,automobile,grand public,Lille,287095,41,450,59.81,2316551,42.07
b8f62632-536e-48bb-810e-2780c0d4675c,UrbanFit,banque,grand public,Bordeaux,450148,42,10,61.91,3440497,66.9
719c57c6-c238-4fe9-b3c1-596b7236117c,Maison Nova,santé,CSP+,Toulouse,181327,36,307,52.43,2136516,33.63
0ef3d882-e3dc-42ac-ba4d-5d425a09d18e,Luxeor,food,jeunes actifs,Nantes,134867,28,372,54.09,3415983,29.82
46fa0e0a-3406-42c6-b382-7a96f3d53870,Fresh&Go,luxe,étudiants,Paris,137521,35,28,72.69,921532,110.03
c6d9b062-06dd-4a86-b040-20c2e4fed082,Maison Nova,automobile,grand public,Lyon,42734,33,362,97.93,1904126,161.67
f2becf03-e691-4b3a-a4b5-a3c5ef96eaa0,AutoMotion,luxe,jeunes actifs,Lyon,272140,30,543,74.71,718172,112.06
8768c929-94c5-4130-80e0-0696112f9ad0,UrbanFit,beauté,jeunes actifs,Marseille,295638,26,239,54.17,253782,87.73
3269db3c-9e8f-47dc-8c79-749e8ff70243,AutoMotion,banque,familles,Lille,99310,20,209,75.86,2203450,117.1
649a11e8-f02f-4c58-92ea-b39278c58d87,Maison Nova,food,jeunes actifs,Marseille,489133,19,596,79.64,2364052,48.58
33b87d77-93f0-4d1d-b24a-f760df4f5ab3,Luxeor,santé,touristes,Paris,399822,20,242,79.88,2899994,85.22
b8868a52-971b-42b2-b544-cfc5b3218f7c,Carrefour Bio,sport,jeunes actifs,Toulouse,233094,20,481,86.8,26448,131.72
edafde57-a33f-41de-8095-27dbaedbe610,AutoMotion,tech,touristes,Toulouse,23312,29,235,70.14,1867966,42.85
b383e8fd-5aac-4a9c-88d4-be5aa915a101,Carrefour Bio,food,jeunes actifs,Paris,217736,10,41,57.58,1066838,66.58
b46e8967-d5f4-4186-a3ef-821dbd677f10,Luxeor,luxe,grand public,Marseille,389914,12,534,77.88,2106607,42.79
91443b29-95b3-45dc-a165-19083f3dec92,Carrefour Bio,banque,CSP+,Lille,50697,4,483,55.12,227159,88.12
b8bf7238-fc81-413a-b9d8-789c4aae8672,Maison Nova,banque,touristes,Marseille,24041,20,564,58.64,1387999,53.13
cd7a321b-206b-4f42-b01d-3f7caac5e591,Carrefour Bio,retail,étudiants,Toulouse,105479,9,447,81.03,1554288,42.74
a2fc2929-8f2e-45f6-abc3-6d1a0e1259da,Bellea,banque,étudiants,Lille,337311,42,597,58.61,2873186,56.61
2302e48c-e2ad-42e2-b2ba-43455424254c,UrbanFit,automobile,touristes,Marseille,395441,14,203,94.04,2821497,148.79
7fad0ad9-33bc-45b0-b505-0e6b7480d4fa,TechNova,tech,jeunes actifs,Toulouse,43048,32,419,95.61,2834705,81.19
ffcc53b3-fb0e-4f64-b67c-79f89097bf14,Luxeor,tech,étudiants,Lyon,426039,27,313,51.17,205433,50.01
2217534e-96a6-467d-b5e6-571a5f07912e,Maison Nova,beauté,étudiants,Lyon,230238,8,211,57.25,2293530,74.82
7d65c965-5df5-4924-95ed-4a6b7c4f2a09,Carrefour Bio,tech,familles,Bordeaux,119846,18,487,77.07,3405898,97.02
ebb31d7f-cdff-46c8-97c2-42d6f54613c6,Carrefour Bio,santé,étudiants,Lyon,44382,27,464,84.62,2241868,83.86
2b8268b8-c4ec-4121-94ca-1ff736fc8f4e,Carrefour Bio,beauté,grand public,Lille,479914,32,274,50.51,2014359,82.7
27707ada-959c-4985-932f-f65d1e77cb3a,AutoMotion,automobile,CSP+,Bordeaux,445545,14,543,81.51,3471121,130.28
1ef98810-9982-4b06-bf22-4880deb1cac6,Carrefour Bio,retail,grand public,Lyon,316639,13,87,84.24,1000726,46.72
3db7865e-ee5e-4400-a38d-f53bde71adae,Maison Nova,retail,étudiants,Toulouse,497449,26,156,59.57,2565128,84.74
9baae9db-ec82-45d5-912e-1c6d0c4fd90b,UrbanFit,tech,grand public,Toulouse,428215,29,238,78.53,3415638,66.98
67be917f-51be-49c4-b865-8177503e897d,Luxeor,automobile,CSP+,Lille,483012,19,361,49.43,921261,52.03
54e28502-a96d-4ba6-9f66-2afbc555101f,UrbanFit,santé,grand public,Nantes,401247,14,413,56.47,3104942,44.14
30e4b64f-ab2c-4d62-bc45-a5854381fe23,AutoMotion,beauté,touristes,Lille,332182,31,579,83.69,1750319,59.73
8eae5209-aec2-429a-95b9-70a9e706adaa,UrbanFit,sport,touristes,Bordeaux,227328,15,185,47.71,1595253,51.0
07a1b2d8-1c8b-42eb-b6fa-b8a5aab2ce91,UrbanFit,santé,familles,Lille,51925,17,373,53.14,147349,49.68
5c1cef85-1edf-47ac-8ce0-427733f45eb7,Maison Nova,banque,grand public,Nantes,219184,7,548,92.26,3141519,136.92
7db3b125-dbd9-4b27-80cc-86047f35820f,Maison Nova,sport,grand public,Marseille,135938,4,239,67.72,1918321,109.46
5dcbdefd-1607-4c4c-a4a4-6cb4776b0068,Maison Nova,santé,étudiants,Marseille,350036,30,457,87.67,2691267,125.22
ac2841fe-3a91-426d-823a-6254dd3448fa,Maison Nova,banque,jeunes actifs,Marseille,19633,18,211,64.48,338615,84.73
6489c45a-d00d-47a8-9abb-7f3d4a9ba6b9,UrbanFit,food,étudiants,Bordeaux,93894,6,341,51.44,784122,38.4
be26d87f-0bc0-448f-af06-c3536afa9916,Carrefour Bio,tech,jeunes actifs,Marseille,218574,8,32,47.67,48445,24.42
2149f485-16b1-4833-9d20-90177f5d8d9e,Fresh&Go,food,grand public,Lyon,273934,27,588,77.61,1481581,69.44
ed5a2002-fa4d-4117-af01-1ad2d9ee49ea,AutoMotion,banque,CSP+,Toulouse,156996,5,132,56.01,2431806,74.16
b8e00bd1-e301-4496-a8bc-d9352f3f5eeb,Bellea,luxe,familles,Paris,303881,5,235,57.64,1297856,63.73
48131dea-7cfd-479a-84d8-e1bf60e57fc4,Fresh&Go,automobile,familles,Nantes,352371,41,594,70.38,2872075,50.17
14e10d66-d66e-4fc2-a494-1538ef767fd9,Luxeor,banque,familles,Lyon,128768,3,464,45.28,624125,26.85
9d0277da-6113-459d-b13a-ac8594aeb9f0,Carrefour Bio,sport,familles,Lille,80093,33,256,96.55,1250767,122.05
7e3a34cb-e4d1-4e09-bd0c-ab2a29eb7891,Fresh&Go,luxe,jeunes actifs,Marseille,249794,10,158,75.5,719859,52.08
e2a9b883-f976-4289-8b76-4bd1d12ea095,Bellea,santé,CSP+,Marseille,461035,21,18,68.35,228887,64.26
3a161e62-6215-436f-9f0f-3816ae7c77c7,AutoMotion,tech,jeunes actifs,Bordeaux,136261,37,304,87.28,2081161,50.54
a32c9722-87e8-4522-a765-27dfbea1e6d4,Maison Nova,automobile,CSP+,Toulouse,295797,26,596,46.01,1938663,48.75
0576350c-1633-40b7-8bcb-5db17cf68f43,TechNova,santé,grand public,Lyon,30192,41,559,80.71,3464443,89.21
fffc9268-5d5e-4352-a6d7-5412246f825b,TechNova,luxe,familles,Bordeaux,439100,13,80,78.24,3127585,78.06
c2ce2cea-4f3c-437d-87df-88e25d0e729a,AutoMotion,tech,familles,Paris,49779,29,128,45.53,3378630,73.51
479b4a9b-01b9-4b60-815c-4cf8e46aa7b8,Bellea,retail,grand public,Toulouse,323196,30,165,67.1,2272695,47.58
7d48c91a-6b60-4cc9-9dee-1dc7f9c0e9af,Maison Nova,santé,touristes,Nantes,151338,30,335,61.72,2726144,66.71
57ad6fe0-dfa2-4cdb-ae17-eaf3b851879b,Carrefour Bio,beauté,CSP+,Lille,303072,34,563,86.96,291413,119.65
b91521ec-78aa-4766-9370-6133e4ac5cbc,Bellea,automobile,familles,Toulouse,342597,7,185,74.77,2053487,46.89
99d080ee-c67a-492b-9d4a-85122f0ac750,Carrefour Bio,banque,étudiants,Nantes,230389,20,26,62.09,522093,75.59
6a713832-11fd-42e4-ac6f-e417b771d419,Fresh&Go,food,jeunes actifs,Lille,116434,15,234,81.76,2738611,130.3
7a11edd8-8716-45dd-93e2-5c4b97a4b89a,Fresh&Go,luxe,étudiants,Toulouse,322168,28,577,69.11,1396525,39.77
59c671ae-7a9e-4367-8ec6-3d28c4d7f339,Carrefour Bio,retail,familles,Paris,108885,40,440,49.41,725716,64.52
91547ca1-0221-4549-9bad-6c4ca8676fae,Fresh&Go,sport,étudiants,Nantes,89790,40,196,97.94,2561364,91.16
906982fe-ce65-4032-a580-2efbe4c7ea8d,Bellea,retail,grand public,Marseille,417444,44,46,75.64,2371369,127.6
9fc68c18-256b-4dc5-9e39-4c4f5477e969,Maison Nova,beauté,CSP+,Marseille,260923,31,304,86.25,2361690,64.38
dd6ee38f-08ee-4705-b6a4-0eefa3d06bbe,AutoMotion,retail,familles,Lyon,367016,11,578,92.44,2845240,144.53
63105de3-ce49-4d50-ba30-dd8c17903012,Maison Nova,luxe,jeunes actifs,Toulouse,410072,19,560,83.58,3457796,94.55
464508e6-e6d0-460c-9fcf-b38c2de883ef,Maison Nova,sport,jeunes actifs,Paris,130973,41,46,56.89,2497869,88.42
f1ecc6c2-bf85-42b7-9840-6bca09d56fca,Luxeor,automobile,touristes,Lyon,16682,34,392,63.02,1618674,33.95
9a4e22e8-481f-497f-88e6-2376787a4b99,UrbanFit,retail,familles,Bordeaux,105393,39,115,56.48,1466561,32.69
7166dc1a-95c8-46b8-a1fa-596873ff1de0,Luxeor,food,étudiants,Paris,61307,26,198,65.39,1627345,45.09
e8268625-8036-4d89-a64d-345515be5d6f,Bellea,retail,touristes,Toulouse,363466,38,539,56.08,931931,43.32
1352d4b0-ae14-4f13-894d-0a694ccbc03c,Bellea,food,familles,Bordeaux,313889,35,189,70.85,1203940,110.77
42ff2f17-98b2-4b8b-9d37-341cb5bea908,AutoMotion,retail,familles,Marseille,10255,28,551,71.05,865426,57.03
2a92de77-4e0e-4749-b1b6-a0fcdcafeb53,Carrefour Bio,santé,jeunes actifs,Paris,85523,34,281,54.84,939352,32.46
7c90b12f-ee23-4c8b-9f21-ecaa3ca4ff29,TechNova,beauté,familles,Nantes,475921,40,342,94.55,1042750,117.0
5b1c1d5a-3fde-4457-affc-5884b88513bd,Carrefour Bio,beauté,étudiants,Marseille,291080,12,155,70.05,55586,118.74
55909dc1-cf36-48b8-bae5-7fbd5da2de72,UrbanFit,beauté,jeunes actifs,Nantes,478248,9,298,67.8,2803046,56.4
10074a65-8200-4426-b4d2-5b76f11cf755,TechNova,santé,CSP+,Toulouse,316889,14,381,77.65,1983034,63.75
7abb8989-97c3-4668-bff0-ae290b8b1c18,Fresh&Go,tech,touristes,Marseille,151064,22,19,85.64,2537978,53.38
ebfa2b15-4503-43b7-ab82-6866cc4236e5,Maison Nova,retail,jeunes actifs,Lille,124498,39,103,54.49,2146708,53.84
fde4e41e-71e5-4390-9e90-b1d818170f38,TechNova,sport,touristes,Lille,84993,19,367,86.58,3025518,90.11
7af28a89-eae5-4aa5-b0f7-fe36dd8e7722,Fresh&Go,santé,familles,Bordeaux,44168,18,415,88.12,438986,88.43
2e894d2a-e95b-404a-a540-99a65b63f37a,Fresh&Go,beauté,familles,Marseille,191549,4,383,72.26,2621648,49.45
15e07105-685b-49b9-bd95-a691b10e2487,Luxeor,santé,touristes,Bordeaux,190465,6,135,68.77,2829387,49.45
658ee6b7-6bd6-46b4-8601-ca38cb8e3502,Maison Nova,beauté,jeunes actifs,Toulouse,472878,37,323,86.49,1652558,75.89
f49896a6-480d-47b3-ac81-10a830b4c8e5,Carrefour Bio,tech,CSP+,Paris,287317,23,38,92.44,679779,90.94
af74983f-374e-4d5e-bf0a-5d53a11faf61,Carrefour Bio,food,étudiants,Paris,358728,42,171,70.23,1034403,38.03
b03e207d-9d9c-4667-8085-b9724a5f3332,Bellea,sport,grand public,Paris,381174,35,113,55.48,2377797,73.99
4615972b-e7d0-49b4-915e-5e1553d9d128,Bellea,retail,CSP+,Marseille,474624,27,508,88.51,1767774,138.51
977298e9-6a84-4558-851f-72c3d81e1241,Luxeor,luxe,étudiants,Bordeaux,95026,40,480,53.5,696142,63.14
57b49756-e1bf-4bf4-bc82-384d230cac23,Fresh&Go,santé,CSP+,Marseille,60968,9,528,92.87,793653,96.88
d17e2fc7-356b-4a2e-ab4a-ab877aeb71af,Maison Nova,sport,étudiants,Marseille,451687,18,92,96.2,2203076,140.79
597ce404-f521-48c3-b036-d8b595805b96,Carrefour Bio,food,grand public,Toulouse,223601,28,441,70.91,3436290,80.27
3ed84669-d349-42bb-a4f9-501f08015ad6,UrbanFit,food,touristes,Paris,418989,22,533,79.7,364529,48.24
03f301d5-9cd1-4185-aff2-710773a08145,Maison Nova,santé,jeunes actifs,Nantes,484729,41,26,77.25,1630627,65.83
32810e39-621a-4173-8c70-972c6b7d1907,UrbanFit,tech,grand public,Bordeaux,73091,9,375,50.41,2063942,53.44
1992329b-dc4d-420d-91cb-4ae59a460acc,Luxeor,retail,CSP+,Lille,31245,21,330,62.35,1694148,80.6
f0057e95-70a5-4203-b0f5-1d1557e1e0b0,Luxeor,banque,touristes,Marseille,257890,28,30,62.62,1471116,90.53
c3bf98e0-c338-42b0-906c-9762c16035c5,UrbanFit,tech,familles,Paris,165414,41,353,91.76,822801,59.2
d34e4213-7145-45fd-87f9-16f3e6ab0d07,Maison Nova,banque,familles,Paris,460109,11,207,67.17,3215022,37.09
347d9083-f452-4f98-ae44-13eb01042e7c,AutoMotion,food,grand public,Nantes,142007,42,15,93.91,3030399,124.69
66e05d9e-daec-4038-83c1-893a289b597e,Fresh&Go,luxe,grand public,Toulouse,331219,17,414,49.81,1710341,52.17
f9bc0180-ffe2-44a1-8951-56f1f2dedb07,Luxeor,retail,étudiants,Lille,156075,43,176,59.06,2664497,95.29
55040333-f6f0-4944-9270-5bef2d826822,Maison Nova,automobile,étudiants,Lyon,295289,45,363,74.24,1411432,59.8
a1f02916-15da-4202-9ab5-f8a21d9246b8,Fresh&Go,luxe,jeunes actifs,Bordeaux,230890,22,579,80.16,806747,55.78
aa89ab38-93c2-48cb-9cba-4cc3e3e680cc,Carrefour Bio,automobile,CSP+,Nantes,29866,45,53,61.48,3410122,59.82
cdef127a-9205-4097-a762-7aa88b6a7447,Fresh&Go,retail,grand public,Bordeaux,419887,27,503,88.28,1482017,120.7
60e8dd8d-1531-4f92-9f3d-64e7d61aee47,UrbanFit,tech,touristes,Bordeaux,339539,9,531,95.36,724366,114.26
61bd7cff-0cd4-4d96-863d-97bbe6d6ae67,Fresh&Go,santé,familles,Paris,190317,40,395,90.13,470592,68.29
5620bffc-4ebc-4bef-a195-57daf6f04568,Fresh&Go,luxe,grand public,Lyon,32201,28,325,63.72,509031,92.17
a2cd56fb-7d48-45fe-9040-e18365e5ebf3,Carrefour Bio,tech,CSP+,Bordeaux,298371,34,49,76.72,1187055,108.24
affc20d0-1b85-47e7-9cf9-05dbd993afb7,Maison Nova,banque,étudiants,Toulouse,146611,29,260,54.14,134003,54.94
06180907-310f-460d-ba80-fe00813228c5,Carrefour Bio,beauté,familles,Lille,274462,34,372,94.68,2227637,89.11
0feeba70-fdd6-437d-b44c-7bfac4dd6f60,Carrefour Bio,sport,étudiants,Bordeaux,243497,38,398,55.04,2965826,28.47
759472d3-92a6-4135-b381-ab46233ecf16,TechNova,food,touristes,Marseille,427454,31,147,64.81,753115,94.34
6749af0a-6288-4f20-a7dc-3002ec19968d,Maison Nova,luxe,touristes,Bordeaux,319720,27,59,92.56,3448233,149.83
fe31bc82-dcc9-4d3d-b0e6-6758bc2c9cfb,Fresh&Go,santé,touristes,Lille,474922,14,271,47.41,437521,36.57
df857b60-be74-4a49-9eb8-db79a30a723e,Maison Nova,beauté,étudiants,Lille,124893,9,581,92.78,2594600,68.67
318756fd-193d-4814-b360-9201bd75ff5e,Fresh&Go,sport,CSP+,Toulouse,243646,19,411,71.79,1619439,49.65
98f1f6d4-3889-4954-ab30-9bc7f0d7ee89,Luxeor,automobile,jeunes actifs,Lille,156640,43,382,92.6,1438591,71.41
708529ca-806b-4b5b-88ca-32e93cff0887,Carrefour Bio,banque,CSP+,Lyon,455705,28,110,69.92,801209,54.99
95439b9a-5fd2-4fb6-ad0a-f10902f7b6f4,Carrefour Bio,luxe,familles,Paris,39586,15,461,45.31,666111,33.7
e0bc87e4-2eff-4743-99e3-1efe8f28ae4b,Luxeor,sport,familles,Lyon,56841,22,457,75.88,1030480,80.38
3f336316-1c0b-4c32-94c5-4d2119a5a3c9,Maison Nova,banque,touristes,Marseille,53899,4,455,90.61,534221,107.78
90f18e4b-07a1-4961-ba1d-167f50f55ab1,UrbanFit,luxe,familles,Lille,21419,30,390,51.52,559959,45.19
8bc1cc65-01eb-4665-8865-048c70e2b9c0,UrbanFit,beauté,familles,Bordeaux,196479,10,323,76.45,2031320,92.19
d75e1189-0e87-430d-b924-91b869188a6c,AutoMotion,luxe,jeunes actifs,Marseille,270657,22,247,57.56,3006580,61.24
5d9dbdce-581d-4599-96b4-44e840f19a12,TechNova,sport,familles,Toulouse,474783,40,300,50.67,682171,27.97
0f8a0975-4498-4c4f-b2de-b80c60cba80c,Maison Nova,tech,CSP+,Toulouse,223827,37,28,83.66,1578845,47.17
da26b5fa-286f-482e-a409-3f4988a0724e,Luxeor,food,étudiants,Lille,172494,21,587,76.3,2078607,101.09
be1dbea3-d51e-4c8d-aa0e-17312e279e18,Bellea,sport,grand public,Lille,452674,22,71,78.43,731076,83.68
66a211ad-3e16-4af2-adce-b5010d4b649d,Fresh&Go,beauté,CSP+,Lyon,58315,9,191,78.06,3016498,92.14
45271482-b15a-4e98-b214-818da36d9e7b,UrbanFit,sport,étudiants,Nantes,29832,7,578,70.84,375072,51.61
1c43f0b7-354a-4540-bb12-ec9bf8237969,Maison Nova,banque,jeunes actifs,Paris,460107,10,329,58.1,457232,85.43
33ef0e3e-6ce7-460c-8f9d-d4665e8e21c9,UrbanFit,banque,jeunes actifs,Paris,145668,4,429,60.21,2513069,95.51
99576bb0-6bce-4b38-8845-2f8771090f50,Bellea,tech,familles,Paris,236167,31,329,93.34,1279776,48.14
2da8d7e6-0b99-43c9-a25d-ecaf71ef72ab,Fresh&Go,banque,jeunes actifs,Toulouse,105233,36,222,93.74,2347488,89.54
5c658f0d-0722-4cc9-842a-c9377b85f002,AutoMotion,banque,jeunes actifs,Lyon,199959,24,515,76.28,2370224,108.49
efdb2c8a-67c5-4790-a780-714287af6b59,AutoMotion,beauté,grand public,Bordeaux,215296,16,148,63.28,1152515,50.25
2ee87903-9386-4bca-b8b7-04eb7911ddf6,Luxeor,tech,touristes,Marseille,341270,7,416,73.24,2249108,52.86
efb28382-9121-48b6-b837-0bc63317bd9d,TechNova,santé,jeunes actifs,Toulouse,24394,29,170,80.54,361070,122.01
c1b83679-521b-4417-80bc-25310f315149,Maison Nova,tech,jeunes actifs,Paris,32726,17,302,94.12,1986663,120.94
e1069ac8-c78e-4c9a-b265-b1fe33d4cfd0,TechNova,beauté,familles,Lyon,336456,9,305,55.89,928036,36.08
