panel_id,city,latitude,longitude,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
c2032211-8239-43bf-bf92-576aa2d7f2f7,Paris,48.92056,2.273783,Université,Grand format digital,street_digital,81.32,47252,90.39,85.58,True,ok,Galerie Marchande,gare,104
2ec93684-f553-4f00-bc07-c2278f81cd19,Paris,48.880994,2.421065,Gare,DOOH 8m2,mall_screen,77.42,35738,30.84,24.83,True,ok,Galerie Marchande,stade,430
1bfa782f-bd89-455e-9754-2b98b3c994d9,Toulouse,43.648516,1.392061,Université,DOOH 8m2,premium_digital,88.06,23883,70.79,29.93,False,ok,Carrefour City Mall,aéroport,526
1378b26a-97a6-4838-adb0-d23bdb1f3de1,Lille,50.649837,3.015521,Université,Écran galerie,mall_screen,52.68,65599,87.03,70.05,False,ok,Grand Centre,aéroport,1096
3b03c1c6-e8d9-4761-962f-037499b9639b,Toulouse,43.663692,1.366113,Université,Grand format digital,digital,79.81,68506,27.64,77.9,True,ok,Galerie Marchande,aéroport,1079
d416ec74-0886-431f-b683-96267ae6fca4,Lille,50.681187,3.054178,Quartier Affaires,Écran galerie,mall_screen,61.77,28212,94.04,29.85,True,ok,Carmila Shopping,centre commercial,1013
67e7c2d9-c5ff-4cc5-b922-372e3968aa94,Paris,48.901567,2.380818,Gare,Écran galerie,mall_screen,72.91,7215,34.94,70.61,True,ok,Carrefour City Mall,cinéma,943
a7043d38-b76e-4409-9e23-55c1b7315b6c,Paris,48.826658,2.307511,Université,Écran galerie,mall_screen,97.64,50225,27.31,85.66,True,ok,Grand Centre,stade,1003
f03f0fcb-e71c-4b80-89b5-aa8a29d41d68,Toulouse,43.6775,1.430201,Premium,Écran galerie,digital,92.85,47231,86.58,33.08,True,ok,Carmila Shopping,centre commercial,982
02dc1819-5bb0-452f-90e6-9d5a63021fe7,Nantes,47.176205,-1.485637,Centre,DOOH 8m2,premium_digital,67.08,82066,65.66,85.73,True,ok,Galerie Marchande,cinéma,699
43a4b5c3-89d4-4901-a3b5-a55d905a9895,Toulouse,43.526954,1.458192,Université,Totem digital,digital,71.91,11855,83.51,20.23,True,ok,Galerie Marchande,restaurant,925
953a1a79-d5cb-496a-8f2f-f6a6db232deb,Marseille,43.283379,5.426415,Retail Park,DOOH 2m2,street_digital,75.67,48162,67.37,35.6,True,ok,Carrefour City Mall,aéroport,511
6e2f12a6-b1f3-47de-a61f-50853c54e912,Paris,48.812153,2.415033,Université,DOOH 8m2,premium_digital,52.98,74706,41.89,28.03,False,ok,Carmila Shopping,université,271
e05cfa5e-fd38-457d-bda9-0ecb4e6d90e0,Nantes,47.177259,-1.501061,Centre,DOOH 8m2,digital,87.08,9234,68.49,36.7,True,ok,Carmila Shopping,cinéma,487
7d4ccab7-f9ba-4a65-97dc-dfe69bf1ff69,Toulouse,43.524979,1.418302,Premium,DOOH 8m2,mall_screen,72.7,25136,21.98,16.79,True,ok,Grand Centre,gare,884
baa8dddf-5dd0-4bf0-b275-8502af06cc5b,Bordeaux,44.791704,-0.577369,Retail Park,Écran galerie,mall_screen,68.78,58235,72.97,31.71,True,ok,Grand Centre,centre commercial,553
6f9fa5fb-5f37-4eaf-9604-58303425eb3b,Lille,50.685421,2.978419,Université,Grand format digital,street_digital,57.54,47357,66.19,24.91,True,ok,Retail Avenue,gare,549
235ec6e1-be7b-4361-8c6b-fd80569eb3ed,Nantes,47.239932,-1.581551,Retail Park,DOOH 2m2,premium_digital,70.18,33205,65.54,82.8,True,ok,Galerie Marchande,restaurant,273
804b2876-470c-478e-b723-dc953ebdad5b,Marseille,43.239903,5.291057,Centre,Totem digital,digital,98.46,48704,78.17,61.2,True,ok,Carrefour City Mall,centre commercial,560
621296ee-15a2-463a-a3a8-9ac818201d8f,Bordeaux,44.842295,-0.583732,Centre,Grand format digital,mall_screen,75.86,22401,92.54,42.6,True,ok,Carmila Shopping,cinéma,1177
53e83a85-496d-43f6-a353-15061bf8672a,Marseille,43.218403,5.375698,Premium,Totem digital,premium_digital,79.53,67581,47.51,65.48,True,ok,Carrefour City Mall,restaurant,391
39f21598-6921-4c05-bc13-7d0f3812580b,Nantes,47.146572,-1.501676,Premium,Totem digital,mall_screen,80.29,54170,40.02,56.57,True,ok,Galerie Marchande,gare,910
5f4d703f-6453-4604-9486-e5d9fa74f7bd,Marseille,43.302961,5.366124,Centre,Grand format digital,mall_screen,46.74,18950,89.85,53.83,False,ok,Carmila Shopping,aéroport,554
e7a3b382-5ee2-4cbc-9a4d-23fac7b25148,Toulouse,43.660968,1.46303,Gare,Totem digital,street_digital,45.48,10257,50.89,55.55,False,ok,Carmila Shopping,gare,866
c7951fe3-e7f4-47fa-b3ce-db258436d45d,Nantes,47.161812,-1.590348,Université,Écran galerie,premium_digital,60.79,25269,91.73,40.02,True,ok,Carmila Shopping,cinéma,772
b6b04376-4f15-4f90-8072-1d78c134e1f9,Toulouse,43.57979,1.377642,Gare,Écran galerie,digital,71.39,61674,41.04,66.65,True,ok,Grand Centre,aéroport,623
8ce1da11-268b-420f-95ce-95f2c5001c20,Marseille,43.27696,5.361765,Université,DOOH 2m2,street_digital,62.34,53818,24.2,67.98,True,ok,Retail Avenue,aéroport,709
fc9976b3-8672-4570-b3bc-e35946fb48fc,Paris,48.873992,2.282349,Zone Commerciale,DOOH 2m2,digital,53.63,5119,31.51,53.04,True,maintenance,Carrefour City Mall,aéroport,958
93c37fe0-750d-4794-a2d1-0a04b88b326c,Marseille,43.297888,5.432336,Premium,Grand format digital,digital,52.96,26673,30.87,41.77,True,ok,Carrefour City Mall,restaurant,1190
fee7673d-5c6d-4724-b40c-e9ceda60f779,Bordeaux,44.907402,-0.504189,Quartier Affaires,DOOH 2m2,digital,60.65,40617,60.58,60.31,True,ok,Carmila Shopping,université,647
bbef8ae8-ba62-4f11-a72f-35e732643540,Toulouse,43.55262,1.387313,Université,DOOH 2m2,street_digital,67.61,8949,51.84,61.51,True,ok,Carmila Shopping,stade,720
f424aa15-1f1e-4256-b147-b5c7c03d78dc,Nantes,47.161481,-1.621208,Zone Commerciale,Totem digital,street_digital,67.65,59314,58.79,25.76,True,ok,Retail Avenue,cinéma,923
6d3e7c50-7c8b-4d0b-ad5e-a6f73ca117d6,Toulouse,43.584038,1.410716,Quartier Affaires,Grand format digital,street_digital,93.9,53271,36.81,56.78,True,ok,Carrefour City Mall,université,244
f5c9e0a5-6fee-4cdb-ae07-ccfe164bff02,Nantes,47.221873,-1.488695,Gare,DOOH 8m2,street_digital,83.24,38193,73.69,82.33,True,ok,Galerie Marchande,cinéma,1013
658462f0-f01f-4276-be64-7c1e29edc9a9,Marseille,43.368613,5.314241,Zone Commerciale,DOOH 2m2,mall_screen,67.65,59243,74.1,27.31,True,ok,Galerie Marchande,centre commercial,535
c95fca4e-bf12-403e-82c2-5c824a9cbafe,Lille,50.598565,3.054603,Premium,DOOH 2m2,street_digital,66.55,7220,72.42,62.25,False,ok,Grand Centre,centre commercial,739
f67d7a00-c323-49f1-aadd-a0381bd5a4d3,Toulouse,43.623446,1.393258,Centre,DOOH 8m2,premium_digital,91.44,12878,68.06,84.11,False,ok,Carrefour City Mall,aéroport,664
64119b90-1181-485d-a631-6d98e2dcf2b4,Toulouse,43.634001,1.407332,Université,DOOH 2m2,mall_screen,49.5,47270,59.05,40.7,True,ok,Carmila Shopping,université,706
45e72cbd-a63a-4140-a459-c202200cc181,Lyon,45.770699,4.779416,Gare,DOOH 2m2,mall_screen,48.35,70302,89.42,43.67,True,ok,Carrefour City Mall,restaurant,202
7c0dd9ef-9c79-4232-9f31-fc9c0dfbc361,Lyon,45.724191,4.879844,Retail Park,DOOH 8m2,mall_screen,64.79,40966,76.39,61.58,True,ok,Galerie Marchande,aéroport,660
da3e4b6d-3196-4c70-bf18-7463c9cfa61c,Lyon,45.766744,4.812111,Centre,Totem digital,street_digital,92.39,18954,53.19,46.45,True,ok,Retail Avenue,aéroport,676
1f2d0f92-04f9-487f-b1c4-7e8763917918,Lyon,45.721068,4.915371,Centre,Écran galerie,street_digital,50.88,7299,37.59,80.3,True,ok,Galerie Marchande,université,391
73fcde9a-5b7a-48ea-96fe-880b0f63788e,Nantes,47.248731,-1.620836,Centre,Grand format digital,digital,82.16,61223,24.45,42.39,True,ok,Carrefour City Mall,cinéma,406
f1db8e27-8461-4a4d-9624-a591f6daaccb,Nantes,47.213904,-1.614254,Centre,Grand format digital,mall_screen,54.35,6182,62.23,55.35,True,ok,Carmila Shopping,stade,266
388bbdb3-57b1-4195-9615-fae9a006c2be,Marseille,43.243708,5.304602,Gare,Totem digital,street_digital,88.66,82216,82.15,24.2,True,ok,Carrefour City Mall,aéroport,833
5c9b79fd-afc0-472f-96dc-d84a68f93ea4,Lille,50.587721,3.06616,Premium,Totem digital,street_digital,97.41,36940,94.08,43.94,True,ok,Galerie Marchande,université,872
ab157113-6b40-47d6-ade8-6662b7cf4ee1,Paris,48.899109,2.338547,Zone Commerciale,Totem digital,premium_digital,97.33,69071,46.27,43.96,True,ok,Galerie Marchande,aéroport,217
354adbe0-00f6-4393-9b19-e3549515fe2a,Bordeaux,44.917508,-0.505117,Quartier Affaires,DOOH 8m2,digital,98.05,10859,81.15,30.13,True,ok,Carmila Shopping,stade,578
7ed2b51e-1d2b-4f2f-b82a-f9e4d2bca67e,Paris,48.791347,2.29482,Premium,DOOH 8m2,digital,96.22,8016,52.76,74.28,True,ok,Grand Centre,restaurant,1050
94bc371c-460c-4e2c-9d57-e322aa3b4837,Bordeaux,44.871969,-0.656303,Quartier Affaires,DOOH 2m2,premium_digital,47.2,28688,36.93,50.6,True,ok,Galerie Marchande,restaurant,1027
a9a02491-8275-4676-aa8f-af6ad40c4060,Lille,50.619454,3.102171,Zone Commerciale,DOOH 2m2,mall_screen,59.16,1996,64.81,71.97,True,ok,Carrefour City Mall,cinéma,864
0fa76876-710a-4826-9dab-795cd032c6ae,Bordeaux,44.87635,-0.596513,Premium,Grand format digital,mall_screen,47.4,38452,31.6,46.06,True,ok,Carrefour City Mall,gare,987
1cbaf681-0e25-4b1f-8705-f5c2ccb7a676,Marseille,43.258986,5.336214,Gare,Totem digital,mall_screen,49.11,70282,89.8,77.91,True,ok,Carmila Shopping,aéroport,883
9e428252-341f-4160-bcab-651fbfa3d0b9,Lyon,45.757571,4.794952,Quartier Affaires,DOOH 8m2,digital,87.12,51444,77.32,52.15,True,ok,Carrefour City Mall,gare,101
2faf044d-40eb-46a5-a9ae-7dd78fccec7c,Lille,50.583716,2.977727,Quartier Affaires,DOOH 2m2,mall_screen,96.87,84078,75.31,72.5,False,ok,Galerie Marchande,gare,958
b5caadd4-8e18-4006-979b-e65a8faae1d9,Bordeaux,44.832603,-0.521333,Premium,DOOH 2m2,digital,68.85,8983,56.09,73.84,True,ok,Galerie Marchande,centre commercial,452
e66d29e8-2b57-4756-a38f-3b75d716ad99,Paris,48.783982,2.289415,Retail Park,Grand format digital,mall_screen,60.34,70095,65.13,23.78,True,ok,Retail Avenue,gare,475
8c8e25d6-c335-4e0e-ae4e-ba564fa158d4,Bordeaux,44.841146,-0.556622,Centre,Grand format digital,street_digital,81.94,34894,87.81,60.15,True,ok,Carrefour City Mall,gare,532
de7f96a9-7497-44d7-ae3f-024de667b4a9,Lyon,45.767172,4.780538,Quartier Affaires,DOOH 8m2,street_digital,87.54,20550,71.26,30.72,True,ok,Grand Centre,centre commercial,747
e24aabd8-9c9a-4b34-b9b7-4c4d5287ef62,Toulouse,43.604188,1.385945,Premium,Grand format digital,street_digital,83.06,44872,65.91,71.58,True,ok,Carmila Shopping,restaurant,174
556a69a5-8a61-4e93-a4cc-7df56cfe88b4,Lille,50.647878,3.034892,Premium,Grand format digital,street_digital,87.39,59040,57.22,51.52,True,ok,Carrefour City Mall,restaurant,468
31380163-6807-4d61-8cb8-2b107527acc2,Nantes,47.13999,-1.533363,Zone Commerciale,DOOH 8m2,premium_digital,89.95,67082,35.82,52.23,False,maintenance,Galerie Marchande,aéroport,765
b3d32b17-415a-4331-a1e4-6e370650b68a,Lille,50.6305,3.063834,Zone Commerciale,Écran galerie,digital,65.68,58784,43.26,85.65,True,ok,Retail Avenue,centre commercial,214
787911c5-b336-4006-b128-2c533697dc40,Bordeaux,44.869954,-0.53966,Centre,Totem digital,premium_digital,95.49,2277,20.18,54.3,True,ok,Galerie Marchande,aéroport,1187
63fea412-f3f9-4ef7-a508-09bbc50a4638,Paris,48.79073,2.408276,Quartier Affaires,Grand format digital,mall_screen,48.86,2029,20.78,42.03,True,ok,Galerie Marchande,centre commercial,680
6ae63e6b-90c1-4c70-b0db-028e2b123cd7,Nantes,47.167832,-1.581061,Premium,Écran galerie,street_digital,48.78,9488,94.84,48.11,True,ok,Carrefour City Mall,stade,280
1a16e3ee-647b-405e-98c3-372a743ac7df,Nantes,47.221874,-1.477511,Retail Park,Totem digital,premium_digital,55.28,48249,55.83,57.8,True,ok,Grand Centre,cinéma,386
c4783ef6-1e18-440a-97f6-80d0f71412d6,Marseille,43.324378,5.354924,Retail Park,Grand format digital,digital,90.48,26122,76.75,47.07,True,ok,Grand Centre,université,94
cdcf0ea4-b0ec-41ae-8db8-ce4ab7cba98e,Paris,48.874901,2.310887,Université,Totem digital,premium_digital,76.53,42192,74.51,57.01,True,ok,Carmila Shopping,restaurant,652
16ea0de5-ab5c-495f-a408-b9e598ddedd2,Nantes,47.295702,-1.49124,Centre,DOOH 8m2,premium_digital,64.91,41916,82.01,38.4,False,ok,Galerie Marchande,aéroport,905
b9a48729-8808-44bd-adfd-e646a67f3894,Nantes,47.231634,-1.610819,Centre,Écran galerie,premium_digital,87.02,30314,85.6,69.46,True,ok,Galerie Marchande,gare,861
66b4cd33-bef5-43dc-b8c4-e53375c465d2,Bordeaux,44.884571,-0.637501,Université,Totem digital,street_digital,82.59,6398,72.76,31.8,True,maintenance,Carrefour City Mall,centre commercial,703
9b678472-182c-4fe2-ab4a-d238ace1b39d,Marseille,43.344237,5.303332,Retail Park,Totem digital,mall_screen,59.27,19976,31.14,71.67,True,maintenance,Grand Centre,université,988
759d95fb-1981-4ba8-94c9-76574021b87e,Lyon,45.77904,4.790921,Université,Écran galerie,premium_digital,71.86,23253,67.98,44.9,True,ok,Grand Centre,centre commercial,304
ebc3bd81-f891-4642-b672-c87f54468c54,Marseille,43.337947,5.443577,Zone Commerciale,Grand format digital,digital,90.67,42735,36.33,57.87,True,ok,Retail Avenue,université,411
001a0b1d-2764-483c-af29-5e6b02e9f475,Paris,48.851999,2.311765,Zone Commerciale,DOOH 8m2,digital,83.62,82240,61.79,73.85,True,ok,Carrefour City Mall,centre commercial,786
7d876015-2e47-4043-92d7-2113f765913e,Toulouse,43.554013,1.510954,Quartier Affaires,Grand format digital,street_digital,98.73,62558,41.22,55.67,True,ok,Galerie Marchande,université,114
dc794654-8169-4736-8c53-0dd1df903ab8,Marseille,43.240522,5.305928,Quartier Affaires,Grand format digital,street_digital,91.71,39135,23.76,16.7,True,ok,Galerie Marchande,stade,392
16ac2cea-ccdb-4406-8edd-6e7c04f0e941,Marseille,43.355232,5.32165,Premium,DOOH 8m2,mall_screen,51.02,28959,21.67,26.74,True,ok,Grand Centre,cinéma,166
093d28aa-c64c-46f9-898b-9b57722a5d7e,Nantes,47.263472,-1.531183,Premium,Écran galerie,mall_screen,56.05,34329,78.33,15.01,True,ok,Carrefour City Mall,stade,932
a7765f20-f1da-4271-8f20-4b9f408483c4,Paris,48.876501,2.387466,Gare,DOOH 2m2,mall_screen,55.89,10252,66.53,43.54,True,ok,Retail Avenue,gare,740
a1c8b46d-3cd4-4811-85bc-7ab2bf88237d,Marseille,43.302525,5.30667,Zone Commerciale,DOOH 2m2,mall_screen,89.47,28150,33.01,75.73,True,maintenance,Carmila Shopping,stade,728
684dc141-6157-451e-a063-782feb215b33,Nantes,47.143158,-1.537652,Quartier Affaires,Écran galerie,digital,49.35,64422,65.15,53.27,True,ok,Carrefour City Mall,stade,899
8d56663a-04cc-4229-84d6-68786a6a726a,Lyon,45.706466,4.885974,Quartier Affaires,Grand format digital,digital,95.44,11158,90.29,76.05,True,maintenance,Galerie Marchande,aéroport,444
ac2bf1bb-4075-4cd3-bc14-09ad985c8b5d,Lyon,45.819538,4.881408,Premium,DOOH 2m2,street_digital,57.16,3440,72.55,63.09,True,ok,Retail Avenue,aéroport,184
0d25270d-5df5-4b4f-900a-591c868c49f4,Toulouse,43.582111,1.462872,Gare,DOOH 2m2,digital,94.27,17976,55.44,58.32,True,ok,Carmila Shopping,restaurant,746
74ecdac6-1914-46bd-b207-bca8a05d422c,Bordeaux,44.838365,-0.63379,Gare,Totem digital,mall_screen,95.35,12415,58.66,59.83,True,maintenance,Grand Centre,cinéma,784
5ce246a0-e26c-4a88-b51f-29e6ff7857ce,Paris,48.839926,2.422991,Zone Commerciale,Grand format digital,mall_screen,49.53,65223,21.09,34.62,True,ok,Carmila Shopping,restaurant,329
cf75dcbf-1ad5-4a40-b20c-3498925d1983,Marseille,43.330701,5.417868,Centre,Grand format digital,digital,52.64,83176,54.16,36.85,True,ok,Retail Avenue,aéroport,801
81dc1c6c-eef7-47ee-86b0-4047f08fd2eb,Marseille,43.266902,5.334767,Zone Commerciale,Grand format digital,mall_screen,74.7,54969,30.09,58.36,True,ok,Galerie Marchande,stade,888
7a5ee29a-ab21-46e6-9e39-7d5c76944dcc,Paris,48.848475,2.328809,Gare,DOOH 2m2,street_digital,91.25,79198,34.25,62.73,True,ok,Galerie Marchande,gare,460
6f8e0d63-89cb-48c1-8b56-a6e3e0413c4d,Nantes,47.161199,-1.582205,Zone Commerciale,Grand format digital,mall_screen,88.21,68074,41.19,74.22,True,ok,Retail Avenue,restaurant,732
4e379ca2-57df-4965-93bb-c6dbf88cbefd,Nantes,47.162363,-1.498103,Retail Park,Écran galerie,premium_digital,57.29,50641,48.24,88.23,False,ok,Carrefour City Mall,gare,734
50904880-ce23-4d71-8c64-324be4e4accc,Nantes,47.259463,-1.526085,Zone Commerciale,DOOH 8m2,mall_screen,65.46,43022,24.94,18.52,True,ok,Carmila Shopping,restaurant,914
fcd735d6-64d1-475f-951d-b798f59e0fb2,Marseille,43.319364,5.369513,Quartier Affaires,DOOH 8m2,street_digital,72.03,63450,21.53,36.87,True,maintenance,Grand Centre,université,393
8b9635c0-00a7-4b33-a9b3-b19625f08193,Nantes,47.156008,-1.542451,Université,Grand format digital,digital,50.67,47958,76.91,41.64,True,ok,Grand Centre,gare,740
7ff875bc-4721-406b-9633-fae86738c653,Marseille,43.351624,5.297655,Retail Park,Grand format digital,street_digital,62.72,66323,59.46,77.35,True,ok,Retail Avenue,aéroport,905
8a2351f6-0813-4985-9925-fd280d05f833,Paris,48.925051,2.377762,Retail Park,Grand format digital,digital,92.64,59403,85.46,78.35,True,ok,Carrefour City Mall,stade,931
3397b32f-c6b7-4389-8c7c-dfad82f7e0d9,Paris,48.864665,2.296662,Quartier Affaires,DOOH 8m2,digital,46.78,26054,28.62,42.72,True,ok,Retail Avenue,stade,480
0809ab1b-826a-41a7-b285-867a4bc7227c,Marseille,43.315605,5.437677,Quartier Affaires,Totem digital,street_digital,79.42,37933,42.59,73.56,True,maintenance,Galerie Marchande,cinéma,1128
835400ea-750e-4c2f-8127-c0db3ca50b50,Bordeaux,44.773391,-0.608537,Université,DOOH 2m2,mall_screen,65.43,32807,66.71,58.87,True,ok,Carmila Shopping,aéroport,733
d952041b-462d-4b58-b6ea-6f2f2617fa13,Toulouse,43.60472,1.443753,Université,DOOH 8m2,street_digital,61.27,21996,28.56,15.09,False,ok,Carrefour City Mall,cinéma,102
f1e70b7b-d051-4cc3-856d-70612383f3f1,Paris,48.824916,2.30206,Quartier Affaires,DOOH 2m2,street_digital,58.31,33214,29.83,61.75,True,ok,Galerie Marchande,gare,514
3567bf14-52df-4ec1-97ca-bd53e2c8015e,Toulouse,43.616327,1.399338,Retail Park,DOOH 2m2,premium_digital,61.04,3155,85.8,20.31,True,ok,Grand Centre,gare,305
26e37819-a367-46c2-817c-b3c7cc1f1a87,Toulouse,43.567795,1.372328,Premium,Totem digital,street_digital,56.46,31692,93.52,33.53,False,ok,Carmila Shopping,gare,187
89405303-2684-49f7-8872-42aef92fb089,Toulouse,43.596809,1.378398,Premium,Écran galerie,mall_screen,64.87,55307,56.72,87.59,True,ok,Galerie Marchande,restaurant,351
b0cdf4e1-0af9-43ca-8bab-a1d7fdb15176,Lille,50.586685,2.981484,Gare,Grand format digital,street_digital,50.31,50562,84.69,52.79,False,ok,Galerie Marchande,aéroport,642
616135de-eefc-4f99-a786-fe751f9a8b78,Lyon,45.747658,4.863653,Université,Écran galerie,premium_digital,60.54,47647,42.11,51.98,True,ok,Carmila Shopping,stade,463
bc906278-1487-41ad-beff-3f6c91f52737,Bordeaux,44.889332,-0.64764,Retail Park,DOOH 2m2,street_digital,89.51,9976,32.22,80.7,False,ok,Retail Avenue,stade,138
025b79e4-0ed7-4b9d-a5fa-0f9c9144a3f6,Paris,48.868661,2.382262,Zone Commerciale,Grand format digital,mall_screen,55.28,65094,54.73,87.1,False,ok,Galerie Marchande,cinéma,976
2669bee5-ebf2-46aa-91ef-fbb890ebcff9,Nantes,47.20188,-1.613939,Centre,Totem digital,street_digital,49.41,60245,56.69,70.21,True,ok,Grand Centre,université,1001
cbcd252e-8daf-43dc-a66a-20e182631194,Marseille,43.250794,5.431989,Quartier Affaires,Grand format digital,digital,88.84,64280,86.93,40.19,True,ok,Carmila Shopping,centre commercial,377
83c436b6-4b3c-4981-98f8-da43347714bf,Bordeaux,44.88395,-0.640568,Quartier Affaires,Totem digital,street_digital,97.99,13628,92.04,61.2,True,ok,Carmila Shopping,aéroport,745
1fa324e3-0e4d-4101-a503-54725b8762c9,Lyon,45.746485,4.761285,Zone Commerciale,Totem digital,premium_digital,69.6,41124,83.8,84.61,False,ok,Retail Avenue,université,717
75381495-eedc-45ed-b959-3b99a5e40169,Paris,48.932145,2.314167,Retail Park,DOOH 8m2,street_digital,68.75,43269,40.99,30.83,True,ok,Grand Centre,centre commercial,283
a2c43e13-f45f-4785-84b5-4850f3bb43c8,Lyon,45.805072,4.796542,Centre,Grand format digital,mall_screen,55.2,77516,29.85,72.81,False,maintenance,Carrefour City Mall,aéroport,222
cbac1907-c4ee-4ed0-9820-8c34537393b9,Lyon,45.816279,4.852761,Centre,Totem digital,mall_screen,89.97,12092,70.94,28.84,False,ok,Carmila Shopping,cinéma,790
1f98c5f8-7ecd-4806-a051-befeeb47b67b,Toulouse,43.538201,1.509789,Retail Park,DOOH 8m2,digital,74.77,63321,71.97,84.73,False,ok,Carmila Shopping,université,430
ebd3a937-b75e-4c9c-8d6c-86c03a317de5,Bordeaux,44.835012,-0.580655,Quartier Affaires,Grand format digital,mall_screen,55.99,4974,66.73,79.06,True,ok,Grand Centre,gare,548
544b6f42-e701-4bbb-9b2e-ce3c8d4fd67b,Lille,50.572425,3.10123,Zone Commerciale,Grand format digital,mall_screen,97.57,36159,59.04,86.69,False,ok,Carmila Shopping,gare,1061
168238ee-420e-4f6c-9898-313fd5a8b228,Lille,50.595703,3.10789,Université,Totem digital,street_digital,72.96,52348,61.25,24.32,False,maintenance,Galerie Marchande,aéroport,384
aa7f6689-5dd3-45b3-9aca-2fd0920cbac7,Lille,50.661494,3.022633,Centre,DOOH 8m2,digital,81.16,7752,82.2,18.98,True,ok,Carrefour City Mall,gare,297
c5a3c07b-aa29-4d7d-841f-817cb54bd96f,Paris,48.854985,2.320205,Retail Park,DOOH 2m2,mall_screen,60.93,66267,60.81,64.36,True,ok,Carmila Shopping,université,321
e472400a-5412-4f2d-9655-a470935eb251,Toulouse,43.634609,1.480714,Centre,Écran galerie,premium_digital,52.06,66680,88.77,57.38,True,ok,Carrefour City Mall,aéroport,946
663935a3-0b53-4d87-a488-758fa3322e0f,Lyon,45.776619,4.838012,Zone Commerciale,Écran galerie,mall_screen,48.6,7988,82.3,48.86,False,ok,Carrefour City Mall,cinéma,904
bed1549e-cbf4-40bb-9fd0-bd8f0d9e6f22,Lille,50.707775,2.985428,Université,Totem digital,mall_screen,59.66,45539,85.54,88.47,True,ok,Grand Centre,restaurant,358
75a419c0-ca6d-4ac2-8462-66abf0025f7c,Marseille,43.271098,5.434028,Université,Totem digital,mall_screen,85.33,67664,58.34,36.86,True,ok,Carrefour City Mall,restaurant,432
5819dd38-99b6-4e0d-aa83-671b7748a5eb,Lille,50.601984,3.005702,Quartier Affaires,DOOH 8m2,mall_screen,94.05,56458,91.09,48.35,True,ok,Grand Centre,université,268
a0aaf9b0-2d7b-4908-9351-3240ed6ce29f,Toulouse,43.599288,1.450452,Zone Commerciale,Grand format digital,mall_screen,56.7,25127,26.65,26.35,True,ok,Carrefour City Mall,restaurant,880
3fc414c9-ac33-44c4-86c4-6fbbdbbeefb1,Lyon,45.731715,4.909959,Quartier Affaires,Totem digital,street_digital,74.0,45881,51.25,66.61,True,ok,Galerie Marchande,gare,455
718d457c-3405-4618-96f4-0d24ec4a8d52,Lille,50.695931,3.015101,Zone Commerciale,DOOH 2m2,digital,54.71,41033,33.71,41.97,False,ok,Grand Centre,aéroport,357
df525bce-a815-42ea-9edd-458587fae68a,Marseille,43.229634,5.323353,Centre,Totem digital,digital,55.01,24256,44.56,85.84,True,ok,Galerie Marchande,gare,639
41a9824f-40d5-4c6c-8b86-88dc3af2b8f7,Toulouse,43.604936,1.40559,Université,Écran galerie,premium_digital,67.71,46677,67.41,38.37,False,ok,Retail Avenue,stade,846
87ea241e-0df8-44ea-8cbd-a7f4794d3b33,Lille,50.6501,3.015878,Gare,Écran galerie,mall_screen,84.0,5536,21.84,22.14,True,ok,Carmila Shopping,stade,1041
36c849d4-7127-4585-b5e8-5cc0fd27f92c,Nantes,47.183786,-1.50397,Quartier Affaires,Grand format digital,mall_screen,74.68,23322,84.87,29.56,True,ok,Grand Centre,centre commercial,967
24a79d0f-a58b-4d12-b5e4-112811a7e9da,Lyon,45.812282,4.790023,Université,Grand format digital,digital,81.63,68842,43.1,19.68,True,ok,Grand Centre,cinéma,749
9e0b4564-bcc7-45d3-8116-b9214fe387c0,Marseille,43.286201,5.320762,Premium,DOOH 2m2,mall_screen,78.46,7932,79.56,38.31,True,ok,Carmila Shopping,gare,630
4b019aa9-ac3e-4d6e-8d9e-80dc61a8a3a8,Nantes,47.160338,-1.479811,Quartier Affaires,Écran galerie,digital,59.29,50257,58.84,59.43,False,ok,Retail Avenue,stade,966
e00438b4-1949-496c-a7e9-dafd747086b9,Bordeaux,44.883049,-0.601577,Université,Écran galerie,street_digital,72.93,36735,64.27,74.58,False,ok,Carmila Shopping,université,1040
5bcd651b-818e-4ec0-ae11-02e4044277c5,Bordeaux,44.907995,-0.634542,Premium,Totem digital,street_digital,46.34,19400,57.31,49.28,True,ok,Grand Centre,gare,187
b61f642f-9b7a-41a1-91e6-6b295f190dc3,Bordeaux,44.837356,-0.572504,Quartier Affaires,DOOH 8m2,mall_screen,97.5,32125,52.4,53.17,True,ok,Grand Centre,aéroport,410
18b4ecae-0aa8-4d05-ab70-b514066f0b0e,Paris,48.839086,2.41608,Université,Grand format digital,mall_screen,80.68,13425,28.32,53.8,True,ok,Grand Centre,stade,732
07a947a8-ea21-40db-bc69-8bdf92b9a968,Lyon,45.697409,4.906357,Zone Commerciale,DOOH 8m2,premium_digital,49.5,19177,28.44,75.47,True,ok,Carmila Shopping,stade,299
2558bbb6-4266-481a-98c9-0cfdd601f656,Nantes,47.285461,-1.557918,Centre,Écran galerie,street_digital,76.31,71346,38.93,47.84,True,ok,Carrefour City Mall,gare,848
