poi_id,type,latitude,longitude,city,importance_score
52235820-de38-470b-a588-245a8c2a4d6d,aéroport,44.816278,-0.578891,Bordeaux,81.03
2cc49ebc-7072-4d56-bf19-3ed605899b2a,gare,44.822323,-0.651651,Bordeaux,74.06
7d598a68-d6fb-4707-9d0b-986cce4a4d68,gare,44.834976,-0.560728,Bordeaux,69.55
35a6b6dc-7b91-4d61-b1d4-27f63c477cf1,aéroport,44.835849,-0.626489,Bordeaux,38.91
ffc37df0-be2e-4240-8023-26d39431de89,gare,44.922388,-0.655083,Bordeaux,25.75
d8d6dfd2-2ce1-40df-8f3a-9dd982aea87a,centre commercial,44.752286,-0.57451,Bordeaux,37.72
35598df3-de82-4259-9a56-c2604c7f1d77,cinéma,44.889955,-0.588266,Bordeaux,69.37
5f4cae6e-2424-48f9-b813-2077598afec4,gare,44.806977,-0.637988,Bordeaux,69.07
ebbfd82c-dff9-47e9-8626-bf9d4954d7c2,centre commercial,44.851224,-0.4937,Bordeaux,27.22
de77c11a-1898-4a1a-a993-79de8ef7b5a3,université,44.764668,-0.549584,Bordeaux,34.24
c796af24-9725-4f6f-bd4c-14302b1f6a92,cinéma,44.813986,-0.596768,Bordeaux,86.69
1dc24dd9-211c-4288-ac09-190c9011b81a,restaurant,44.889877,-0.661935,Bordeaux,58.62
a1f2d24d-4aaa-40b4-a943-516d08a17528,cinéma,44.878134,-0.529946,Bordeaux,96.77
97dcb383-fc2f-4829-bc76-5a3e0643e608,restaurant,44.789468,-0.527237,Bordeaux,86.77
c0bfc2e3-3aa1-4741-8e78-9a02ce12a464,université,44.754584,-0.506189,Bordeaux,22.21
0e9501b1-7c90-41cd-bc5d-d8741c195806,centre commercial,44.869897,-0.600457,Bordeaux,53.96
77634626-ff18-4132-816f-ff40deddd2b7,centre commercial,44.751887,-0.501544,Bordeaux,71.26
21a5bea7-296e-41d2-a9b8-59999b958498,restaurant,44.918209,-0.549605,Bordeaux,61.13
ea7f5947-9f6e-4bdf-89c8-e36b3ff0aaf0,cinéma,44.813581,-0.51364,Bordeaux,31.58
13b57d8f-0320-452e-9b66-8a6cdc7bbce4,gare,44.838612,-0.655779,Bordeaux,32.46
d67fac9d-537a-4d74-837a-de8deee24abe,stade,44.81477,-0.540084,Bordeaux,57.54
868200b9-ef55-4e27-8503-4660dfb606e2,gare,44.790896,-0.50126,Bordeaux,28.17
6bf098ad-e05d-41dd-b656-0e2c60be5b87,gare,44.832673,-0.498225,Bordeaux,34.74
7f6150d3-3114-4d5e-9b91-9a5387f2da0a,cinéma,44.856326,-0.503083,Bordeaux,88.83
6975365e-61e5-4902-9b37-077318b2a944,centre commercial,44.765565,-0.537788,Bordeaux,49.3
986301b7-1fa5-4e2a-9151-c696b54b8060,aéroport,44.804192,-0.567666,Bordeaux,78.37
af3dc57e-e2d8-44b4-8af3-462467fba7fc,restaurant,44.840994,-0.524719,Bordeaux,73.4
1126ad71-a604-4f2e-b2b0-f35ad4233d5a,centre commercial,44.847927,-0.649251,Bordeaux,40.2
07a11f50-2bfb-4737-bc6d-08058b6ed413,restaurant,44.846705,-0.639674,Bordeaux,30.69
f4b31986-d7ef-41c8-a9b1-bfaefbc28135,université,44.789959,-0.585172,Bordeaux,30.7
4c2e3c4f-8069-48b5-b69e-14de9b4ad50d,cinéma,44.867186,-0.531768,Bordeaux,39.88
e6fdc6f9-fdaf-49e8-9db6-68fb288d990d,restaurant,44.900526,-0.629255,Bordeaux,23.33
202a3840-92f0-4320-9ca2-e26b72b6bd36,restaurant,44.865013,-0.557354,Bordeaux,91.55
50afa77a-e96f-422a-97e9-cfa06f6c09ca,aéroport,44.92362,-0.53468,Bordeaux,30.42
d3320f03-2d26-4f61-a6d1-939c31adc9b2,gare,44.876275,-0.595975,Bordeaux,30.89
8ed3b4d5-da05-48d3-88ae-9a25cf89c669,gare,44.791487,-0.587802,Bordeaux,29.09
fd6ba760-c29e-4a82-a3d4-28889a8c171c,aéroport,44.76843,-0.598203,Bordeaux,99.63
e12c7f76-e636-49ac-afd3-9f8f23f5c600,gare,44.90393,-0.500423,Bordeaux,70.05
9def4f4f-ed6f-48f4-988b-573b61ef09cb,aéroport,44.782633,-0.570428,Bordeaux,61.93
ad2d47ff-be85-4602-90c2-f2bb6a4f72cd,stade,44.768403,-0.543013,Bordeaux,94.49
867fa476-48d6-4130-bb59-37286dacfde5,université,44.783738,-0.522843,Bordeaux,54.39
a65ccae3-2ec5-447b-b7bb-796909da8375,cinéma,44.769969,-0.602837,Bordeaux,64.5
e0b2486b-07cf-4b68-ae8a-ce00e3d3578f,centre commercial,44.92395,-0.626803,Bordeaux,54.37
fb0e1ec8-97c7-46b4-8b52-6a8a840215ec,université,44.889826,-0.51396,Bordeaux,42.07
2e695e67-aba3-4036-911b-dd9d83c7541c,université,43.628313,1.484105,Toulouse,80.37
c50fbcdb-1de5-4b32-8cba-be6127cfe251,gare,43.599227,1.418439,Toulouse,49.94
ef9e315b-ae3a-4afc-a9be-d9683dd32132,université,43.671724,1.417456,Toulouse,63.96
fb192880-be9c-468d-97f7-f7f23a35978e,gare,43.671305,1.501621,Toulouse,47.96
f7d9f950-1394-4640-a507-e019cde9d7b3,gare,43.550613,1.386144,Toulouse,70.28
427175de-7e5a-43a5-9a1a-7e42655cabd9,cinéma,43.520048,1.359626,Toulouse,57.23
ebe3027c-d93e-4f2f-ab92-0e9d4c35bacf,centre commercial,43.641802,1.427371,Toulouse,57.46
3b1116f5-e0c0-4774-910b-40971bf76b52,centre commercial,43.616374,1.431404,Toulouse,30.05
d9955c8e-09ac-44dc-b4ec-552d0350894a,université,43.521595,1.524308,Toulouse,69.92
5e5e606a-5258-4317-aa40-a767a3dc69b7,aéroport,43.661889,1.466718,Toulouse,61.5
b21986ca-ba8a-4e31-8e5c-3e1939fbb0d5,restaurant,43.648095,1.367441,Toulouse,83.25
5d107010-2c48-4603-b825-07f78e224c26,université,43.573355,1.457004,Toulouse,22.65
93edebc6-cb4f-495a-b783-5ccdb22cb5f1,centre commercial,43.550688,1.443176,Toulouse,93.51
4da668e2-bfdf-4ec1-b452-668dce55ee19,restaurant,43.562779,1.37014,Toulouse,70.2
517fb06c-e2d8-4b6c-bcf8-7baf891bc641,gare,43.635891,1.503416,Toulouse,81.48
eae393e0-ccad-4a58-ba99-41677f98e6d4,aéroport,43.516579,1.522135,Toulouse,79.54
aafcbb86-1b30-4029-ba92-ee0b6ba9481d,gare,43.605588,1.395109,Toulouse,77.15
c72f5d3a-64ad-49ee-9e64-b6f850d144d5,gare,43.612646,1.450209,Toulouse,72.91
f7e01c37-db8c-43c0-b225-eddda63463c5,université,43.574869,1.387484,Toulouse,25.27
8d50e0bd-1a9d-4aad-b623-64b5e846c6fb,centre commercial,43.580087,1.433905,Toulouse,24.08
44c0e775-e86c-46c6-8cfe-add076ee911a,centre commercial,43.51563,1.372188,Toulouse,32.37
4d5c3f1f-3af6-40b4-8c0c-fdc1ebe517be,restaurant,43.578966,1.519022,Toulouse,97.4
4b6ce0be-5dd3-4da2-bce6-3c40fddfb18a,centre commercial,43.585862,1.381309,Toulouse,32.05
1c6ea983-0964-4daa-a23b-68c69c2a9488,restaurant,43.645527,1.496082,Toulouse,82.11
c4160ffd-9a8e-4804-8f43-27b764319f7f,aéroport,43.541712,1.433024,Toulouse,37.64
82beaafa-0216-4e4e-901b-07b2e1150963,cinéma,43.567095,1.46088,Toulouse,80.43
82ab19e6-b785-4ce9-aef9-fc55d75d0943,centre commercial,43.523758,1.491874,Toulouse,90.15
063fc116-fb83-4abc-b30d-29426572c4af,restaurant,43.528557,1.371014,Toulouse,92.42
39b9cf81-6db8-4cb1-ae74-50af423ca065,centre commercial,43.666837,1.518054,Toulouse,88.81
01aef59a-ebac-44d1-b1bb-d676ad66167a,cinéma,43.587026,1.38371,Toulouse,26.82
b8840023-9e11-4780-9bf6-dff9a163da49,cinéma,43.528793,1.405413,Toulouse,44.68
da345f06-fefe-42b0-9520-679086ec414b,centre commercial,43.5544,1.508581,Toulouse,85.87
25762624-91f5-430b-a0f0-daf77ed3d1b6,cinéma,43.581838,1.40671,Toulouse,44.86
952badc5-e167-400e-b9ad-7d5bed17d49f,stade,43.628409,1.468881,Toulouse,93.1
0327555a-e950-4c33-a0c6-ea5f1021fb72,cinéma,43.594469,1.497356,Toulouse,38.86
82f25db9-30f4-4dc6-b18e-3d72e63d5c16,stade,43.659986,1.382155,Toulouse,78.67
48fdc2f9-ae46-434c-ba55-698a6e3e2ca6,aéroport,43.524092,1.418817,Toulouse,81.64
f0ef2528-68e1-4222-9c52-1146e788aae2,cinéma,43.668698,1.420864,Toulouse,78.64
b0be3979-c862-4d4e-9949-cc874af23091,restaurant,43.588101,1.47992,Toulouse,73.14
1569859b-38ef-42fc-afb0-b71249b96932,cinéma,43.643958,1.465529,Toulouse,33.09
a3ee7607-0606-4072-969f-45a1590dd912,gare,43.599065,1.420932,Toulouse,58.28
8d93fc38-4c3d-46fe-a5a8-348790be1e6e,stade,43.591222,1.448646,Toulouse,58.05
ca14fd6e-50bf-4da2-b131-8be3e63cfec5,stade,43.656747,1.528032,Toulouse,68.43
6bca22c7-5943-4061-a233-8378927d5245,aéroport,43.527974,1.396128,Toulouse,54.22
7acc285a-c799-43d8-91ae-86e6135709c1,centre commercial,43.602884,1.449047,Toulouse,91.96
623ee3f6-8c46-4493-83d4-69b56479014b,gare,43.519444,1.366106,Toulouse,43.68
80fd70c6-a813-49e4-a4cd-94040c8976d1,restaurant,43.656914,1.418557,Toulouse,28.54
65414463-a31f-4e69-befd-99cbf4279986,gare,43.588669,1.408067,Toulouse,70.37
e184d1ff-318d-4256-8328-df7a570717d9,gare,43.614123,1.5188,Toulouse,48.77
71308f0b-96ce-406c-a054-07b21f529f3b,centre commercial,43.619683,1.40334,Toulouse,29.85
5840efd0-eb66-4930-a7e2-424ec756c814,gare,43.538036,1.412272,Toulouse,74.41
fd610263-f9cd-4935-8a1c-c1421723954f,centre commercial,43.665528,1.458441,Toulouse,22.09
46aa12dc-32a8-4eee-b35d-2c4bcdcf0b4b,université,43.618708,1.490628,Toulouse,53.59
d1337cef-f0ab-449a-ac20-5fe62d130ae4,aéroport,43.584523,1.530356,Toulouse,55.23
372b7df1-ff25-4803-b301-8aca9dd23caf,gare,43.605924,1.418121,Toulouse,61.92
15e1d4f1-40a1-4cb2-a3a9-de0f331652aa,centre commercial,43.575644,1.386926,Toulouse,52.32
089bb47b-5af9-4bf3-aeee-4c7bfa835b92,université,43.642808,1.458719,Toulouse,37.96
0b1e0ac3-319c-4a3a-889c-ac8cb3fbac81,cinéma,43.569123,1.475781,Toulouse,27.8
23cb46d8-a12d-4091-8c88-30ad21dfbb99,restaurant,43.584326,1.41961,Toulouse,43.82
76f174aa-57ad-42fe-8280-7cf72a75da09,gare,43.661639,1.474307,Toulouse,55.29
c1bbfc46-ac12-415d-ba18-defae2601cb0,gare,43.535595,1.415554,Toulouse,94.5
452ce53b-1d11-414f-b27b-297254443df4,aéroport,43.584145,1.440332,Toulouse,68.28
81120eb1-4a7c-449d-a7a6-d05513802bfc,centre commercial,43.533958,1.527367,Toulouse,64.96
365ff90e-5bb1-4bc4-883e-398e8b4b0990,restaurant,43.599112,1.41339,Toulouse,47.36
8a69069e-359d-4044-bd7f-4ebfc9d4128c,aéroport,43.597186,1.405649,Toulouse,55.9
bf7d6c2f-bd50-4afb-a06b-8c397f58bf27,gare,43.604866,1.395151,Toulouse,62.4
27c21c2d-dc49-4772-afcc-a26e1b135c6a,stade,43.624821,1.469697,Toulouse,73.66
c65ddb77-79e0-4d6a-abc5-4f5b81ffad93,cinéma,43.663732,1.495742,Toulouse,97.61
68d97eda-57e3-4342-9ed9-1fc6d49ff71f,aéroport,43.553065,1.385476,Toulouse,30.07
832d6557-50eb-40ea-8e25-3696c5276a31,restaurant,43.55963,1.460886,Toulouse,67.94
25141c41-1420-427e-9524-b8fc0dba19f0,aéroport,43.531456,1.401244,Toulouse,82.47
b50f620d-15d6-4a55-ac95-9caeb3b6b6a8,gare,43.559493,1.395743,Toulouse,78.15
19efa4cb-3240-4932-a54f-ecab06c22168,gare,43.617512,1.483358,Toulouse,68.54
8bb188f0-1a46-47ea-9479-6f152ea252d2,gare,43.630001,1.378993,Toulouse,59.42
fb338e77-e8c9-42e6-85d6-09f180939867,centre commercial,43.553222,1.371951,Toulouse,47.69
a013a6c1-c553-4d26-bf66-fdc7d99ac8da,aéroport,43.686259,1.496018,Toulouse,34.17
1e431129-3aae-4aa6-89f7-7f52f4ecffb5,aéroport,43.515346,1.483546,Toulouse,87.04
166e4370-b77b-4e87-a3f6-2286658fe991,aéroport,43.540343,1.358667,Toulouse,40.44
72814a32-d0a7-46f1-a3ed-bbc61ffdac87,cinéma,43.602502,1.415911,Toulouse,58.06
4933ad97-1ee1-46f8-8d88-2bea117a7742,université,43.679557,1.407602,Toulouse,35.95
627ab8a7-1c8e-4d52-b908-f744f57dc49d,stade,43.622655,1.380151,Toulouse,50.95
afe5d8a3-9fd0-4201-9e05-feb828a75d82,université,43.57675,1.480092,Toulouse,89.91
04283410-4d3d-4532-bfd0-3212de25004f,centre commercial,43.686429,1.529151,Toulouse,84.42
1f07e106-58e9-4b4c-b0c4-c7cf1d35bcf9,restaurant,43.641595,1.36855,Toulouse,78.25
da454697-cf08-4b40-812b-6f1ad84e2962,stade,43.546201,1.440835,Toulouse,76.95
42a22654-8700-4849-92b5-1661090ae99b,université,43.523885,1.474407,Toulouse,80.49
deb46d2c-01e1-42f9-b8cd-32f5242a7599,centre commercial,43.669341,1.416556,Toulouse,83.88
5075dd5b-980d-4ea5-b09a-5e07622165f8,restaurant,43.5928,1.416796,Toulouse,64.09
e631bba7-749d-46f6-9ff4-0d0ef8e1ccf8,restaurant,43.533058,1.420272,Toulouse,36.98
cdf95b12-ac5c-4133-9e51-bc9621170081,aéroport,43.637935,1.386941,Toulouse,74.34
ed07f7e6-2f5e-4a7d-9588-c042b1a8d044,gare,43.668397,1.426468,Toulouse,67.1
3202a6e8-284b-4b99-ac1e-b72f4e0d0b8d,université,43.603248,1.438283,Toulouse,98.31
6ce30f1d-90fb-4e14-91ab-5c7152f31653,restaurant,43.572532,1.529991,Toulouse,41.23
8b6b822b-2066-49f4-99f1-b0a6deef317e,gare,43.624401,1.42308,Toulouse,69.57
deec99fa-3763-4902-9c34-269a7791d417,stade,43.549428,1.464959,Toulouse,95.97
f065b7ad-c7ab-4404-9c66-5b6d0886e6d5,stade,43.587793,1.356893,Toulouse,33.68
274914ea-6710-4f37-975b-222eb2ea63c4,restaurant,43.623222,1.393445,Toulouse,48.59
cb657b81-cee7-4a9a-94df-80353599b290,centre commercial,43.679344,1.369382,Toulouse,99.62
fd4a013a-6a25-4ede-82f9-da270fbd0553,université,43.51661,1.410706,Toulouse,31.75
ca3d9cb6-4a03-4e7b-b2e8-edb9312d1aea,restaurant,43.60559,1.469534,Toulouse,30.15
d82180a1-37f1-42e3-8a29-05cd57d32698,stade,43.558182,1.518438,Toulouse,48.49
a00f9cb1-fc22-4bf3-94c2-c498e1cc315d,stade,43.581018,1.438319,Toulouse,42.43
07d24efa-6e92-405b-a81c-94857ce4c7e4,centre commercial,43.545658,1.514245,Toulouse,78.23
10f5cbd1-d847-499f-8a4f-21c501696a91,gare,43.670199,1.518027,Toulouse,28.52
a25d4dbd-3b70-410b-8e08-9f48b061fdc2,gare,43.607698,1.511759,Toulouse,67.26
8dceceb3-079b-4474-9ae0-779177c694ed,centre commercial,43.532122,1.462742,Toulouse,83.48
6a0ac450-ef3d-4c8a-998a-108f9b2677a5,aéroport,43.668426,1.516199,Toulouse,43.97
1dfbf845-3609-4ba3-a29a-12539bebfb8b,gare,43.62482,1.476154,Toulouse,38.53
a05b8b13-1d48-43f6-9e87-f4cf14dc5f2f,centre commercial,43.618443,1.450213,Toulouse,77.31
e848bb36-7b9a-4a7a-8d04-8de41c418a2e,centre commercial,43.598855,1.427371,Toulouse,66.69
eb4baeef-6330-4420-9fca-ea60ede65aa2,cinéma,43.601837,1.402039,Toulouse,32.64
d4cd0f8a-edcb-4d4f-a818-4a95d580631e,centre commercial,43.571659,1.503798,Toulouse,80.86
bb58a9f9-f703-47b4-9f1c-020992d05e37,centre commercial,43.535059,1.462373,Toulouse,93.96
61ea6b06-f26f-4b77-af70-97fa2b176e78,cinéma,43.608527,1.481996,Toulouse,50.19
4102dc1c-0325-4f57-a59d-b9dd07d0d713,université,43.599322,1.395207,Toulouse,85.68
35d5b9e0-8f2e-48ff-975b-2336ba1fab96,cinéma,43.654198,1.384198,Toulouse,90.13
ce68c682-156b-409e-b64f-cf33ec9c0ca1,université,43.556636,1.381485,Toulouse,77.26
a6d10c10-6db1-4c18-a25f-7223218e8e78,aéroport,43.668062,1.429195,Toulouse,68.94
2f0c3703-a333-47e0-a929-a2a3c43b4691,aéroport,43.559385,1.445271,Toulouse,35.72
a8f0997d-13f1-4974-8f3c-8fc52e4e7d68,stade,43.540434,1.378534,Toulouse,78.2
d4445a7a-ed80-4da4-ac32-644abae37e52,restaurant,47.233907,-1.606776,Nantes,50.88
74f17c80-2de1-47c3-bc6b-9edd8f9431a3,aéroport,47.191681,-1.498282,Nantes,58.11
2cd5e346-498c-4009-8d45-3145037362b2,cinéma,47.224551,-1.50166,Nantes,75.67
a6c1869e-9c7e-4b4a-b03d-6d760b5046a6,gare,47.29508,-1.595721,Nantes,93.83
30be74fd-7ee1-4e07-bc35-daa5a6d899da,gare,47.20885,-1.567833,Nantes,51.95
040b4e35-382b-4fb9-990a-526a04d714dc,aéroport,47.130297,-1.50124,Nantes,36.52
755030fd-c2b7-41ce-9236-bfd990e8e9d3,gare,47.177708,-1.64283,Nantes,64.17
458be7cf-ad7c-4348-824b-54bec036a472,restaurant,47.233163,-1.527475,Nantes,71.97
bf7917fa-a872-48b9-b4e2-b17845ea6e5e,centre commercial,47.163879,-1.494975,Nantes,99.44
878f31bb-e387-4ec1-8039-69af0c2f2a73,stade,47.191481,-1.600991,Nantes,34.86
0f74586b-adec-4133-b0d2-6615eb3cd347,cinéma,47.161967,-1.481368,Nantes,49.91
206222e4-7068-460c-84e5-3a54a7a628b8,cinéma,47.28397,-1.633222,Nantes,66.3
1fbde075-a6c2-4120-8640-118db1ecf50a,centre commercial,47.225964,-1.601144,Nantes,77.8
8758a5fd-d6e5-40e9-a62a-480871b3428b,centre commercial,47.173903,-1.470274,Nantes,56.6
d752b2ec-d6a7-41d7-a00d-cfcf8706c444,cinéma,47.250504,-1.574398,Nantes,65.96
2d21a4aa-418d-4dfb-bc89-e103e1769db8,gare,47.242234,-1.540599,Nantes,62.04
733ca856-327e-46d7-8cd5-df16753c31bb,gare,47.21937,-1.539617,Nantes,99.21
4d9b1971-d7e1-4d56-90c9-6eb71b438018,stade,47.201711,-1.577804,Nantes,46.84
8bfd0162-fc08-4baf-9b20-3aa90250d5df,aéroport,47.200649,-1.476175,Nantes,31.67
099ef816-7c7d-4234-83d0-2e647b14cfb2,gare,47.129352,-1.529833,Nantes,49.97
e3e34733-7984-422a-8708-48cff2773a74,université,47.164258,-1.570209,Nantes,35.1
1639d953-50dc-4bcf-86dc-1982baec8366,gare,47.196517,-1.481466,Nantes,71.0
9ded0c60-4770-442b-a6ee-e4eaf189d6a5,gare,47.25102,-1.605252,Nantes,28.56
7b5b03c5-4f77-4183-815e-3dc73679cefc,université,47.193739,-1.517455,Nantes,51.82
3c90506c-cd41-4af5-9798-be9b310b6ac1,aéroport,47.138879,-1.579433,Nantes,62.39
9e5d0114-e270-489c-b06e-bfa46c1668b4,aéroport,47.261665,-1.643304,Nantes,87.1
ce4fd2ec-90c6-40cc-8d9d-cc74fee6532f,cinéma,47.274573,-1.537034,Nantes,68.4
1d8e6cd5-02c9-4c2c-bbf8-c9629a82ae15,université,47.178885,-1.547104,Nantes,77.08
251379c4-c9cb-4891-88e8-a116bd454f7a,université,47.304946,-1.514125,Nantes,36.36
cdd6b165-4022-442b-b366-1ec55fa406b2,université,47.250881,-1.636148,Nantes,21.19
e0a85821-93fb-428a-92d8-652b09741bbe,aéroport,47.171796,-1.556213,Nantes,75.74
0b1ffe47-042a-4a1f-81ac-7a918ab7c6b6,stade,47.278391,-1.623691,Nantes,70.9
beee8acd-732b-4768-a47a-31ccbf41ba88,centre commercial,47.234511,-1.603305,Nantes,50.21
e766d195-a6d5-453a-82f1-12ad0491eaf9,restaurant,47.237505,-1.620876,Nantes,20.84
06ec16f0-e407-4511-a826-d302889601a0,université,47.226585,-1.624121,Nantes,89.94
bef30628-9721-4b5a-8091-4d8edb87fc49,université,47.178533,-1.510069,Nantes,98.45
16e53090-dac5-4839-8fcc-6d7662357026,centre commercial,47.220004,-1.583765,Nantes,81.41
b7138ec8-f038-4dac-b636-552a01ca1dc4,gare,47.2342,-1.491178,Nantes,51.68
a1a973f5-d30d-441e-b68c-f4bcb7262484,université,47.134281,-1.50944,Nantes,62.98
61fba105-b64e-427e-b9d8-d3a7ab0626c8,gare,47.173914,-1.617595,Nantes,63.32
4919bd08-567a-4c0b-959d-32b338a82b1b,stade,47.184658,-1.537649,Nantes,53.14
2cbf6498-d4de-4f03-9921-ae5a93b9020c,université,47.252024,-1.474162,Nantes,42.86
33233b58-94a7-49dd-a408-6f9e5a50a28c,gare,47.192055,-1.496101,Nantes,25.21
787db2fb-b68b-412a-8ee0-4a62a48ad161,aéroport,47.306806,-1.626739,Nantes,61.48
d8a32567-eb1d-49c7-a266-3b3b8c4859d4,cinéma,47.132483,-1.639602,Nantes,48.97
7bd4652e-3ce6-4fb9-889b-f6fc985fc063,cinéma,47.184554,-1.558617,Nantes,87.96
a3bb0e76-d8ce-455a-b741-3164b7bd6b82,stade,47.29915,-1.49312,Nantes,54.26
2eace5d2-d92b-4a02-95ee-662270450142,gare,47.208502,-1.547217,Nantes,37.85
c12805cf-f286-4724-8a24-a8434fa466c8,université,47.298828,-1.520011,Nantes,69.79
57a0c818-d9e6-4273-95ea-5965e76c624e,centre commercial,47.286867,-1.612748,Nantes,62.42
a7ab9302-c312-4b46-921c-b513ed4260ff,stade,47.272758,-1.589476,Nantes,68.4
5d5d9b84-fb38-43d4-be09-6978d155c5e4,aéroport,47.188555,-1.55754,Nantes,62.59
c54819b6-cd98-4090-90a6-5148c0592365,cinéma,47.177786,-1.621389,Nantes,51.87
6e6d8a9c-984c-472b-a1d3-ac8f40426656,centre commercial,47.303191,-1.514531,Nantes,52.15
9fa6007e-a688-4dd9-a538-9ad47dc704b4,cinéma,47.147178,-1.4796,Nantes,62.59
86604542-aff6-442d-8f6f-a47590a19bbf,cinéma,47.136087,-1.530082,Nantes,59.44
50a6eb4b-9149-4bf4-8259-cc44434350ae,restaurant,47.283092,-1.472388,Nantes,20.21
6d2eddd3-7c7a-49bf-ad2c-f00f7daa1476,aéroport,47.17807,-1.616882,Nantes,52.37
26cf09ec-7d58-47b8-be32-c1c0e6a999d1,cinéma,47.197186,-1.628662,Nantes,86.24
ca01e6b0-885f-4743-a390-88ca3a0eb2ba,restaurant,47.221745,-1.623513,Nantes,47.29
d05be6dc-8812-4a3f-b762-a665fc30012d,cinéma,47.181444,-1.628422,Nantes,96.35
29b326ac-39d1-4ac4-b368-7970ba16221c,aéroport,47.217899,-1.490783,Nantes,61.78
284970e3-43d6-46a1-993b-2b0ffc65ef93,stade,47.148512,-1.615974,Nantes,72.38
41bece29-e967-4bac-b928-29a695a1816a,aéroport,47.186295,-1.551296,Nantes,99.85
fdb06d37-3708-49c2-ad67-ef799646685f,restaurant,47.187696,-1.559802,Nantes,91.32
e385d9a9-4568-4d75-b70e-59c4093f19a6,aéroport,47.272682,-1.583476,Nantes,71.42
138118c3-f16c-4727-a8b8-702da359c01d,gare,47.260543,-1.630307,Nantes,47.79
6f6872e6-fb91-424c-91c5-7c372db308b8,restaurant,47.200971,-1.590827,Nantes,63.91
4febf950-778e-4c71-86f8-71ff14110b2a,aéroport,47.304273,-1.552786,Nantes,81.47
c1c208ff-aba4-4854-a21d-f166efc2511d,aéroport,47.294228,-1.601789,Nantes,30.75
1eebfe52-be0e-465f-8388-2f58b329d5e4,université,47.173627,-1.55349,Nantes,29.46
5fae4516-c5cd-451e-b511-7feb05527df4,aéroport,47.286873,-1.548635,Nantes,40.96
3b5bbf67-bc92-4ee0-a5fe-9814fd47f139,université,47.270913,-1.565959,Nantes,98.9
b47f30e0-8e26-475f-b7e7-d8f7203e5d36,aéroport,47.235959,-1.528162,Nantes,97.2
68ef38d1-bd4e-41db-8d10-bdd7c166b4ed,gare,47.170515,-1.492011,Nantes,71.18
4aeebbb3-5461-469d-9138-8c73d93f872e,restaurant,47.197227,-1.544038,Nantes,25.48
c9f8886a-174f-46f5-9326-d0396e069700,gare,47.191784,-1.540838,Nantes,80.28
e9c0f5ef-f23d-4338-9f0f-e09e57d4ba68,aéroport,47.159215,-1.496317,Nantes,96.12
aedd30d4-b04b-42f4-b6f4-fd5bde76c073,gare,47.184112,-1.609829,Nantes,71.6
b92dd056-b417-49ee-a96e-7fcfbab8ae2c,centre commercial,47.20783,-1.583131,Nantes,68.61
905d82dc-5e19-454a-8a65-4bc3afaafaab,cinéma,47.167189,-1.547653,Nantes,97.07
c32484ae-9910-4bcd-9eef-c21f68321560,restaurant,47.217377,-1.57289,Nantes,78.45
9d22d67e-cfba-4ab8-ac89-3af8f0bf467d,restaurant,47.133034,-1.507417,Nantes,21.62
4f1a52fb-0047-4bd2-a406-10779b72afc5,aéroport,47.236929,-1.513027,Nantes,66.41
ec69df1a-4cf7-4350-8c6d-d08810348947,stade,47.235005,-1.544454,Nantes,33.92
8fd305f1-cf00-43b0-9b69-9436b6ecb21d,gare,47.253267,-1.589396,Nantes,36.08
34ccc60a-8548-42ff-b826-4b3ef53981f6,gare,47.219368,-1.524681,Nantes,51.96
d68cfb8d-46c1-4c14-aa2a-04a71c5aebe3,université,47.289125,-1.633675,Nantes,64.54
4f569b98-98bd-4612-85a7-45553f5c4718,gare,47.178987,-1.600175,Nantes,36.76
67665a6a-5969-4e2c-bd4a-d98d1a539ebf,restaurant,47.175075,-1.577435,Nantes,41.4
bf6486f9-c068-4854-8ffa-2ae54859449f,gare,47.138063,-1.469017,Nantes,75.62
ae5a2119-c868-4381-9c0f-a27f85ac0d00,centre commercial,47.140506,-1.611468,Nantes,50.19
08241519-3290-4efa-9dc7-be637f9e9681,gare,47.251535,-1.638631,Nantes,33.25
08ef58d1-b74f-4a3c-ae43-830c325da7bd,cinéma,47.209266,-1.49317,Nantes,46.83
aed587e6-a3fd-4d11-b473-9f01c6651065,université,47.240722,-1.629715,Nantes,55.94
5de896c7-7712-4561-b351-028975f43c1c,université,47.26589,-1.477339,Nantes,43.62
308a80c2-a8a3-4335-b983-66fff4cb63d1,université,47.136625,-1.551215,Nantes,21.5
481edcda-5585-4251-aea3-1a9f1a43a3c3,gare,47.29034,-1.479777,Nantes,77.44
7e5bee9e-9063-4c29-acc8-b869ef875719,centre commercial,47.279065,-1.610863,Nantes,60.92
1b17003a-4af3-44b5-89e1-4fe0e93ff0bf,cinéma,47.248813,-1.554886,Nantes,36.48
53079e7b-df49-42f4-9c72-0f542aea0e65,université,47.299734,-1.488297,Nantes,45.18
df6ca041-bc90-49e1-a354-b3643af9d915,gare,47.290476,-1.612317,Nantes,83.4
ed668ee3-e521-42f1-8639-1af2d9518c19,aéroport,47.306928,-1.639539,Nantes,34.5
6fe844ff-b1bd-47c3-998d-738d09c30d7e,cinéma,47.167895,-1.593143,Nantes,28.75
ab64aab4-9593-4529-9b0e-809b75012e35,cinéma,47.138168,-1.503142,Nantes,68.52
7d2f2844-12ab-4c15-bfc5-da202847e732,aéroport,47.25131,-1.602007,Nantes,69.53
