store_id,enseigne,name,address,city,arrondissement,latitude,longitude
55b8298d-620e-4ff0-af3a-d04b1907adb9,Franprix,Franprix rue de Belleville,"46 rue de Belleville, Toulouse",Toulouse,,43.594387,1.404818
0c59e91b-0470-45f4-9ae7-1d9eea7271da,Franprix,Franprix rue des Martyrs,"130 rue des Martyrs, Toulouse",Toulouse,,43.582451,1.446807
afd9650b-6222-4595-9402-ffd7633bb65b,Franprix,Franprix rue Mouffetard,"20 rue Mouffetard, Toulouse",Toulouse,,43.608223,1.457644
faa57b06-d1ef-4bc8-8c1b-42837687ac09,Franprix,Franprix rue de Belleville,"6 rue de Belleville, Toulouse",Toulouse,,43.598524,1.463563
1a3d427e-3e61-46d4-a81d-7847c68da61f,Franprix,Franprix boulevard Magenta,"149 boulevard Magenta, Toulouse",Toulouse,,43.602285,1.410429
d1c03810-e1ab-43bc-8376-1fe51bda8881,Franprix,Franprix rue de Belleville,"76 rue de Belleville, Toulouse",Toulouse,,43.600457,1.436554
49ec60d2-ebbc-4bf4-b713-395e1fb5a119,Picard,Picard boulevard Magenta,"45 boulevard Magenta, Toulouse",Toulouse,,43.58161,1.405869
381af3cb-238c-4369-b6ab-251250765c0b,Picard,Picard rue Mouffetard,"24 rue Mouffetard, Toulouse",Toulouse,,43.622779,1.45365
c3166f02-79b1-419f-88d9-ab3f39541f53,Picard,Picard rue de Belleville,"152 rue de Belleville, Toulouse",Toulouse,,43.600903,1.412669
a7fe19ad-768b-4562-8d0a-a0796dfa7b0b,Sephora,Sephora rue de Passy,"88 rue de Passy, Toulouse",Toulouse,,43.598727,1.410492
14b82d96-c07d-4906-8c3e-99fe5642155a,Sephora,Sephora rue de Rennes,"132 rue de Rennes, Toulouse",Toulouse,,43.587994,1.466529
a4e4c126-c763-4b09-94cb-29b42e5c726c,Sephora,Sephora boulevard Saint-Germain,"91 boulevard Saint-Germain, Toulouse",Toulouse,,43.612693,1.446648
6286fd82-d5e2-4788-bc0a-1fdd79853d34,Nicolas,Nicolas rue Oberkampf,"62 rue Oberkampf, Nantes",Nantes,,47.209466,-1.516942
869b0260-d6e5-4f2f-afb0-89bf27354082,Nicolas,Nicolas rue Daguerre,"156 rue Daguerre, Nantes",Nantes,,47.194568,-1.573123
6be24f2f-fc6a-42a2-abb2-17715b4e744b,Nicolas,Nicolas rue de Rennes,"47 rue de Rennes, Nantes",Nantes,,47.197572,-1.532868
1fbdeeba-24b6-4969-9f7e-318ce5c2a219,Nicolas,Nicolas rue Ordener,"146 rue Ordener, Nantes",Nantes,,47.245478,-1.543364
c50133bd-9461-4458-ac12-c452e9ebc1bf,Nicolas,Nicolas rue de Bretagne,"166 rue de Bretagne, Nantes",Nantes,,47.233993,-1.557688
12f87c60-5111-4fe6-a049-335fd57179b8,Nicolas,Nicolas boulevard Magenta,"40 boulevard Magenta, Nantes",Nantes,,47.226518,-1.543638
a7d8c5f0-55e7-445c-a28e-637ee712ba33,Nicolas,Nicolas rue de Passy,"72 rue de Passy, Nantes",Nantes,,47.214786,-1.556086
18b3aa84-c750-44fb-b6ba-c8dc643b4579,Nicolas,Nicolas rue de Rennes,"81 rue de Rennes, Nantes",Nantes,,47.223885,-1.565445
42618123-db91-4b03-98b1-3b0aba84bb6d,Nicolas,Nicolas rue Mouffetard,"75 rue Mouffetard, Nantes",Nantes,,47.216105,-1.590591
08883551-6b96-4c15-9163-aefa5e07cd90,Carrefour City,Carrefour City rue de Rennes,"159 rue de Rennes, Nantes",Nantes,,47.193004,-1.52446
7bbb7810-62d5-4d5e-9581-7dc17c6384db,Carrefour City,Carrefour City rue de Bretagne,"143 rue de Bretagne, Nantes",Nantes,,47.224045,-1.562841
827a023f-0c8f-4990-b2e0-f372e9401761,Carrefour City,Carrefour City boulevard Voltaire,"117 boulevard Voltaire, Nantes",Nantes,,47.245654,-1.534486
fdddbed1-c6d6-451d-ba90-3b224a8a3eb1,Carrefour City,Carrefour City boulevard Saint-Germain,"84 boulevard Saint-Germain, Nantes",Nantes,,47.242943,-1.547867
8f1e8ef7-b692-4cdf-80ec-3b91affd9fd5,Carrefour City,Carrefour City boulevard Voltaire,"117 boulevard Voltaire, Nantes",Nantes,,47.2247,-1.553491
bca74adf-9330-411e-b180-aba91ed3f450,Carrefour City,Carrefour City boulevard Magenta,"23 boulevard Magenta, Nantes",Nantes,,47.19461,-1.52167
48585df0-5838-4aed-ad17-33007af25394,Monoprix,Monoprix rue des Martyrs,"114 rue des Martyrs, Nantes",Nantes,,47.218673,-1.579795
b449b900-67e6-4ce2-8111-e76f103d53c8,Monoprix,Monoprix rue Saint-Antoine,"42 rue Saint-Antoine, Nantes",Nantes,,47.247859,-1.551675
58b8ed1e-1f31-4f57-b352-f6119be8105f,Monoprix,Monoprix avenue Daumesnil,"106 avenue Daumesnil, Nantes",Nantes,,47.210234,-1.520165
2e5c977d-415f-42ba-a925-ffaa50171010,Franprix,Franprix boulevard Voltaire,"163 boulevard Voltaire, Nantes",Nantes,,47.234868,-1.539288
03f9b532-61b0-4dfd-83df-21991170f81e,Franprix,Franprix avenue des Ternes,"144 avenue des Ternes, Nantes",Nantes,,47.227238,-1.588327
4e087a8a-0c79-48fa-bd75-a2b51df78758,Franprix,Franprix rue Saint-Antoine,"40 rue Saint-Antoine, Nantes",Nantes,,47.229103,-1.570868
1e1efe2b-55a2-4035-87dc-d51d2a6cb04e,Franprix,Franprix rue Oberkampf,"91 rue Oberkampf, Nantes",Nantes,,47.208402,-1.546981
88bb4831-ace4-4bcb-b020-5edd6960bcfb,Franprix,Franprix avenue Daumesnil,"35 avenue Daumesnil, Nantes",Nantes,,47.207014,-1.541116
abf43a66-a9df-45b5-a152-bfc443a0c75d,Franprix,Franprix rue de Passy,"145 rue de Passy, Nantes",Nantes,,47.224102,-1.51856
112a9ed7-894f-4e56-a1e1-1873d07265fb,Picard,Picard rue Oberkampf,"173 rue Oberkampf, Nantes",Nantes,,47.211001,-1.530267
5d94a9f9-f84f-4f30-829f-c4df5c874396,Picard,Picard boulevard Haussmann,"25 boulevard Haussmann, Nantes",Nantes,,47.23057,-1.517831
4170ed8e-acc1-47a8-a003-0b815fe13f69,Picard,Picard rue Mouffetard,"6 rue Mouffetard, Nantes",Nantes,,47.227161,-1.559727
88c5834e-1501-4e2e-a5e7-6542db5c5b06,Sephora,Sephora boulevard Saint-Germain,"89 boulevard Saint-Germain, Nantes",Nantes,,47.210156,-1.579179
3312a2a1-da59-4812-9006-04bc6bcc2b65,Sephora,Sephora rue des Martyrs,"37 rue des Martyrs, Nantes",Nantes,,47.24526,-1.554698
fdfb1b80-e8f0-489f-8b42-20836312328b,Sephora,Sephora avenue des Ternes,"131 avenue des Ternes, Nantes",Nantes,,47.197697,-1.569937
